palavra,divisao,categoria,fonetica,tonic
habitáculo,"['ha', 'bi', 'tá', 'cu', 'lo']",nome masculino,"['a', 'bi', 'tˈa', 'ku', 'lʊ']",3
habitado,"['ha', 'bi', 'ta', 'do']",adjetivo,"['a', 'bi', 'tˈa', 'dʊ']",2
habitante,"['ha', 'bi', 'tan', 'te']",adjetivo,"['a', 'bi', 'tˈɐ̃', 'tʃɪ']",2
habitante,"['ha', 'bi', 'tan', 'te']",nome masculino,"['a', 'bi', 'tˈɐ̃', 'tʃɪ']",2
habitante,"['ha', 'bi', 'tan', 'te']",nome feminino,"['a', 'bi', 'tˈɐ̃', 'tʃɪ']",2
habitar,"['ha', 'bi', 'tar']",verbo,"['a', 'bi', 'tˈa']",1
habitat,"['ha', 'bi', 'tat']",nome masculino,"['a', 'bˈi', 'tat']",2
habitável,"['ha', 'bi', 'tá', 'vel']",adjetivo,"['a', 'bi', 'tˈa', 'vew']",2
hábito,"['há', 'bi', 'to']",nome masculino,"['ˈa', 'bi', 'tʊ']",3
habituação,"['ha', 'bi', 'tu', 'a', 'ção']",nome feminino,"['a', 'bi', 'tu', 'a', 'sˈɐ̃w']",1
habituado,"['ha', 'bi', 'tu', 'a', 'do']",adjetivo,"['a', 'bi', 'tu', 'ˈa', 'dʊ']",2
habitual,"['ha', 'bi', 'tu', 'al']",adjetivo,"['a', 'bi', 'tu', 'ˈaw']",1
habitualidade,"['ha', 'bi', 'tu', 'a', 'li', 'da', 'de']",nome feminino,"['a', 'bi', 'tu', 'a', 'li', 'dˈa', 'dʒɪ']",2
habitualmente,"['ha', 'bi', 'tu', 'al', 'men', 'te']",advérbio,"['a', 'bi', 'tu', 'aw', 'mˈẽ', 'tʃɪ']",2
habituar,"['ha', 'bi', 'tu', 'ar']",verbo,"['a', 'bi', 'tu', 'ˈa']",1
habitué,"['ha', 'bi', 'tué']",nome masculino,[''],1
habitus,"['ha', 'bi', 'tus']",nome masculino,"['ˈa', 'bi', 'tʊʃ']",1
hacer,"['ha', 'cer']",nome masculino,"['a', 'sˈe']",1
hacker,"['hac', 'ker']",nome masculino,['ou'],2
haco,"['ha', 'co']",nome masculino,"['ˈa', 'kʊ']",2
haco,"['ha', 'co']",adjetivo,"['ˈa', 'kʊ']",2
hagiografia,"['ha', 'gi', 'o', 'gra', 'fi', 'a']",nome feminino,"['a', 'ʒjo', 'gɾa', 'fˈi', 'ɐ']",2
hagiográfico,"['ha', 'gi', 'o', 'grá', 'fi', 'co']",adjetivo,"['a', 'ʒjo', 'gɾˈa', 'fi', 'kʊ']",3
hagiógrafo,"['ha', 'gi', 'ó', 'gra', 'fo']",nome masculino,"['a', 'ʒjˈɔ', 'gɾa', 'fʊ']",3
haitiana,"['hai', 'ti', 'a', 'na']",nome feminino,"['aj', 'tʃi', 'ˈɐ̃', 'nɐ']",2
haitiano,"['hai', 'ti', 'a', 'no']",adjetivo,"['aj', 'tʃi', 'ˈɐ̃', 'nʊ']",2
haitiano,"['hai', 'ti', 'a', 'no']",nome masculino,"['aj', 'tʃi', 'ˈɐ̃', 'nʊ']",2
halali,"['ha', 'la', 'li']",nome masculino,"['a', 'la', 'lˈi']",1
haliêutico,"['ha', 'li', 'êu', 'ti', 'co']",adjetivo,"['a', 'li', 'ˈew', 'tʃi', 'kʊ']",3
hálito,"['há', 'li', 'to']",nome masculino,"['ˈa', 'li', 'tu']",3
hall,['hall'],nome masculino,[''],1
halo,"['ha', 'lo']",nome masculino,"['ˈa', 'lʊ']",2
halogenado,"['ha', 'lo', 'ge', 'na', 'do']",adjetivo,"['a', 'lo', 'ʒẽ', 'nˈa', 'dʊ']",2
halogenar,"['ha', 'lo', 'ge', 'nar']",verbo,"['a', 'lo', 'ʒẽ', 'nˈa']",1
halogéneo,"['ha', 'lo', 'gé', 'ne', 'o']",nome masculino,"['a', 'lo', 'ʒˈɛ̃', 'njʊ']",3
halogéneo,"['ha', 'lo', 'gé', 'ne', 'o']",adjetivo,"['a', 'lo', 'ʒˈɛ̃', 'njʊ']",3
halogénio,"['ha', 'lo', 'gé', 'ni', 'o']",nome masculino,"['a', 'lo', 'ʒˈɛ̃', 'njʊ']",3
haltere,"['hal', 'te', 're']",nome masculino,"['aw', 'tˈɛ', 'ɾɪ']",2
halterofilia,"['hal', 'te', 'ro', 'fi', 'li', 'a']",nome feminino,"['aw', 'te', 'ɾo', 'fi', 'lˈi', 'ɐ']",2
halterofilismo,"['hal', 'te', 'ro', 'fi', 'lis', 'mo']",nome masculino,"['aw', 'te', 'ɾo', 'fi', 'lˈiʒ', 'mʊ']",2
halterofilista,"['hal', 'te', 'ro', 'fi', 'lis', 'ta']",nome masculino,"['aw', 'te', 'ɾo', 'fi', 'lˈiʃ', 'tɐ']",2
halterofilista,"['hal', 'te', 'ro', 'fi', 'lis', 'ta']",adjetivo,"['aw', 'te', 'ɾo', 'fi', 'lˈiʃ', 'tɐ']",2
halterofilista,"['hal', 'te', 'ro', 'fi', 'lis', 'ta']",nome feminino,"['aw', 'te', 'ɾo', 'fi', 'lˈiʃ', 'tɐ']",2
hamada,"['ha', 'ma', 'da']",nome feminino,"['ã', 'mˈa', 'dɐ']",2
hambúrguer,"['ham', 'búr', 'guer']",nome masculino,"['ɐ̃', 'bˈuɦ', 'ge']",2
hamburguês,"['ham', 'bur', 'guês']",nome masculino,"['ɐ̃', 'buɦ', 'gˈeʃ']",1
hamburguês,"['ham', 'bur', 'guês']",adjetivo,"['ɐ̃', 'buɦ', 'gˈeʃ']",1
hamster,"['ham', 'ster']",nome masculino,[''],2
handicap,"['han', 'di', 'cap']",nome masculino,[''],1
hangar,"['han', 'gar']",nome masculino,"['ɐ̃', 'gˈa']",1
hansa,"['han', 'sa']",nome feminino,"['ˈɐ̃', 'sɐ']",2
hanseático,"['han', 'se', 'á', 'ti', 'co']",adjetivo,"['ɐ̃', 'si', 'ˈa', 'tʃi', 'kʊ']",3
happening,"['hap', 'pe', 'ning']",nome masculino,[''],3
hard,['hard'],adjetivo,[''],1
hard-rock,"['hard', 'rock']",nome masculino,[''],1
hardware,"['hard', 'wa', 're']",nome masculino,[''],2
harém,"['ha', 'rém']",nome masculino,"['a', 'ɾˈɛm']",1
harmonia,"['har', 'mo', 'ni', 'a']",nome feminino,"['aɦ', 'mõ', 'nˈi', 'ɐ']",2
harmónica,"['har', 'mó', 'ni', 'ca']",adjetivo,"['aɦ', 'mˈɔ̃', 'ni', 'kɐ']",3
harmónica,"['har', 'mó', 'ni', 'ca']",nome feminino,"['aɦ', 'mˈɔ̃', 'ni', 'kɐ']",3
harmonicamente,"['har', 'mo', 'ni', 'ca', 'men', 'te']",advérbio,"['aɦ', 'mõ', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",2
harmónico,"['har', 'mó', 'ni', 'co']",adjetivo,"['aɦ', 'mˈɔ̃', 'ni', 'kʊ']",3
harmónio,"['har', 'mó', 'ni', 'o']",nome masculino,"['aɦ', 'mˈɔ̃', 'njʊ']",3
harmoniosamente,"['har', 'mo', 'ni', 'o', 'sa', 'men', 'te']",advérbio,"['aɦ', 'mõ', 'njɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
harmonioso,"['har', 'mo', 'ni', 'o', 'so']",adjetivo,"['aɦ', 'mõ', 'njˈo', 'zʊ']",2
harmonização,"['har', 'mo', 'ni', 'za', 'ção']",nome feminino,"['aɦ', 'mõ', 'ni', 'za', 'sˈɐ̃w']",1
harmonizado,"['har', 'mo', 'ni', 'za', 'do']",adjetivo,"['aɦ', 'mõ', 'ni', 'zˈa', 'dʊ']",2
harmonizador,"['har', 'mo', 'ni', 'za', 'dor']",adjetivo,"['aɦ', 'mõ', 'ni', 'za', 'dˈo']",1
harmonizar,"['har', 'mo', 'ni', 'zar']",verbo,"['aɦ', 'mõ', 'ni', 'zˈa']",1
harpa,"['har', 'pa']",nome feminino,"['ˈah', 'pɐ']",2
harpagão,"['har', 'pa', 'gão']",nome masculino,"['ah', 'pa', 'gˈɐ̃w']",1
harpar,"['har', 'par']",verbo,"['ah', 'pˈa']",1
harpejo,"['har', 'pe', 'jo']",nome masculino,"['ah', 'pˈe', 'ʒʊ']",2
harpista,"['har', 'pis', 'ta']",nome masculino,"['ah', 'pˈiʃ', 'tɐ']",2
harpista,"['har', 'pis', 'ta']",nome feminino,"['ah', 'pˈiʃ', 'tɐ']",2
harto,"['har', 'to']",advérbio,"['ˈah', 'tʊ']",2
harto,"['har', 'to']",adjetivo,"['ˈah', 'tʊ']",2
hasta,"['has', 'ta']",nome feminino,"['ˈaʃ', 'tɐ']",2
hastado,"['has', 'ta', 'do']",adjetivo,"['aʃ', 'tˈa', 'dʊ']",2
hastado,"['has', 'ta', 'do']",nome masculino,"['aʃ', 'tˈa', 'dʊ']",2
haste,"['has', 'te']",nome feminino,"['ˈaʃ', 'tʃɪ']",2
hasteado,"['has', 'te', 'a', 'do']",adjetivo,"['aʃ', 'tʃi', 'ˈa', 'dʊ']",2
hasteamento,"['has', 'te', 'a', 'men', 'to']",nome masculino,"['aʃ', 'te', 'ã', 'mˈẽ', 'tʊ']",2
hastear,"['has', 'te', 'ar']",verbo,"['aʃ', 'tʃi', 'ˈa']",1
hastifino,"['has', 'ti', 'fi', 'no']",adjetivo,"['aʃ', 'tʃi', 'fˈĩ', 'nʊ']",2
hausto,"['haus', 'to']",nome masculino,"['ˈawʃ', 'tʊ']",2
havaiana,"['ha', 'vai', 'a', 'na']",nome feminino,"['a', 'vaj', 'ˈɐ̃', 'nɐ']",2
havaiano,"['ha', 'vai', 'a', 'no']",nome masculino,"['a', 'vaj', 'ˈɐ̃', 'nʊ']",2
havaiano,"['ha', 'vai', 'a', 'no']",adjetivo,"['a', 'vaj', 'ˈɐ̃', 'nʊ']",2
havana,"['ha', 'va', 'na']",nome feminino,"['a', 'vˈɐ̃', 'nɐ']",2
havana,"['ha', 'va', 'na']",adjetivo,"['a', 'vˈɐ̃', 'nɐ']",2
havanês,"['ha', 'va', 'nês']",adjetivo,"['a', 'vã', 'nˈeʃ']",1
havanês,"['ha', 'va', 'nês']",nome masculino,"['a', 'vã', 'nˈeʃ']",1
havano,"['ha', 'va', 'no']",nome masculino,"['a', 'vˈɐ̃', 'nʊ']",2
havano,"['ha', 'va', 'no']",adjetivo,"['a', 'vˈɐ̃', 'nʊ']",2
haver,"['ha', 'ver']",verbo,"['a', 'vˈe']",1
haver,"['ha', 'ver']",nome masculino,"['a', 'vˈe']",1
haveres,"['ha', 've', 'res']",nome masculino,"['a', 'vˈe', 'ɾɪʃ']",2
haxixe,"['ha', 'xi', 'xe']",nome masculino,"['a', 'ʃˈi', 'ʃɪ']",2
heavy-metal,"['hea', 'vy', 'me', 'tal']",nome masculino,[''],2
hebdomadário,"['heb', 'do', 'ma', 'dá', 'ri', 'o']",adjetivo,"['ɛ', 'bə', 'dõ', 'ma', 'dˈa', 'ɾjʊ']",3
hebdomadário,"['heb', 'do', 'ma', 'dá', 'ri', 'o']",nome masculino,"['ɛ', 'bə', 'dõ', 'ma', 'dˈa', 'ɾjʊ']",3
hebraica,"['he', 'brai', 'ca']",nome feminino,"['e', 'bɾˈaj', 'kɐ']",2
hebraico,"['he', 'brai', 'co']",adjetivo,"['e', 'bɾˈaj', 'kʊ']",2
hebraico,"['he', 'brai', 'co']",nome masculino,"['e', 'bɾˈaj', 'kʊ']",2
hebreu,"['he', 'breu']",adjetivo,"['e', 'bɾˈew']",1
hebreu,"['he', 'breu']",nome masculino,"['e', 'bɾˈew']",1
hecatombe,"['he', 'ca', 'tom', 'be']",nome feminino,"['e', 'ka', 'tˈõ', 'bɪ']",2
hectare,"['hec', 'ta', 're']",nome masculino,"['e', 'kə', 'tˈa', 'ɾɪ']",2
hectolitro,"['hec', 'to', 'li', 'tro']",nome masculino,"['e', 'kə', 'to', 'lˈi', 'tɾʊ']",2
hectómetro,"['hec', 'tó', 'me', 'tro']",nome masculino,"['e', 'kə', 'tˈɔ̃', 'me', 'tɾʊ']",3
hediondamente,"['he', 'di', 'on', 'da', 'men', 'te']",advérbio,"['e', 'dʒjõ', 'dã', 'mˈẽ', 'tʃɪ']",2
hediondez,"['he', 'di', 'on', 'dez']",nome feminino,"['e', 'dʒjõ', 'dˈeʃ']",1
hediondo,"['he', 'di', 'on', 'do']",adjetivo,"['e', 'dʒjˈõ', 'dʊ']",2
hedonismo,"['he', 'do', 'nis', 'mo']",nome masculino,"['e', 'dõ', 'nˈiʒ', 'mʊ']",2
hedonista,"['he', 'do', 'nis', 'ta']",nome masculino,"['e', 'dõ', 'nˈiʃ', 'tɐ']",2
hedonista,"['he', 'do', 'nis', 'ta']",adjetivo,"['e', 'dõ', 'nˈiʃ', 'tɐ']",2
hedonista,"['he', 'do', 'nis', 'ta']",nome feminino,"['e', 'dõ', 'nˈiʃ', 'tɐ']",2
hedonístico,"['he', 'do', 'nís', 'ti', 'co']",adjetivo,"['e', 'dõ', 'nˈiʃ', 'tʃi', 'kʊ']",3
hegeliana,"['he', 'ge', 'li', 'a', 'na']",nome feminino,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nɐ']",2
hegelianismo,"['he', 'ge', 'li', 'a', 'nis', 'mo']",nome masculino,"['e', 'ʒe', 'li', 'ã', 'nˈiʒ', 'mʊ']",2
hegeliano,"['he', 'ge', 'li', 'a', 'no']",nome masculino,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nʊ']",2
hegeliano,"['he', 'ge', 'li', 'a', 'no']",adjetivo,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nʊ']",2
hegemonia,"['he', 'ge', 'mo', 'ni', 'a']",nome feminino,"['e', 'ʒẽ', 'mõ', 'nˈi', 'ɐ']",2
hegemónico,"['he', 'ge', 'mó', 'ni', 'co']",adjetivo,"['e', 'ʒẽ', 'mˈɔ̃', 'ni', 'kʊ']",3
hegemonização,"['he', 'ge', 'mo', 'ni', 'za', 'ção']",nome feminino,"['e', 'ʒẽ', 'mõ', 'ni', 'za', 'sˈɐ̃w']",1
hegemonizar,"['he', 'ge', 'mo', 'ni', 'zar']",verbo,"['e', 'ʒẽ', 'mõ', 'ni', 'zˈa']",1
hégira,"['hé', 'gi', 'ra']",nome feminino,"['ˈɛ', 'ʒi', 'ɾɐ']",3
helenicamente,"['he', 'le', 'ni', 'ca', 'men', 'te']",advérbio,"['e', 'lɛ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",2
helénico,"['he', 'lé', 'ni', 'co']",adjetivo,"['e', 'lˈɛ̃', 'ni', 'kʊ']",3
helénico,"['he', 'lé', 'ni', 'co']",nome masculino,"['e', 'lˈɛ̃', 'ni', 'kʊ']",3
helénio,"['he', 'lé', 'ni', 'o']",nome masculino,"['e', 'lˈɛ̃', 'njʊ']",3
helenismo,"['he', 'le', 'nis', 'mo']",nome masculino,"['e', 'lẽ', 'nˈiʒ', 'mʊ']",2
helenista,"['he', 'le', 'nis', 'ta']",nome masculino,"['e', 'lẽ', 'nˈiʃ', 'tɐ']",2
helenista,"['he', 'le', 'nis', 'ta']",nome feminino,"['e', 'lẽ', 'nˈiʃ', 'tɐ']",2
helenisticamente,"['he', 'le', 'nis', 'ti', 'ca', 'men', 'te']",advérbio,"['e', 'lẽ', 'niʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
helenístico,"['he', 'le', 'nís', 'ti', 'co']",adjetivo,"['e', 'lẽ', 'nˈiʃ', 'tʃi', 'kʊ']",3
heleno,"['he', 'le', 'no']",adjetivo,"['e', 'lˈẽ', 'nʊ']",2
heleno,"['he', 'le', 'no']",nome masculino,"['e', 'lˈẽ', 'nʊ']",2
helíaco,"['he', 'lí', 'a', 'co']",adjetivo,"['e', 'lˈi', 'a', 'kʊ']",3
hélice,"['hé', 'li', 'ce']",nome feminino,"['ˈɛ', 'li', 'sɪ ou ˈɛ', 'li', 'sɪ']",3
helicicultor,"['he', 'li', 'ci', 'cul', 'tor']",adjetivo,"['e', 'li', 'si', 'kuw', 'tˈo']",1
helicicultor,"['he', 'li', 'ci', 'cul', 'tor']",nome masculino,"['e', 'li', 'si', 'kuw', 'tˈo']",1
helicoidal,"['he', 'li', 'coi', 'dal']",adjetivo,"['e', 'li', 'koj', 'dˈaw']",1
helicóptero,"['he', 'li', 'cóp', 'te', 'ro']",nome masculino,"['e', 'li', 'kˈɔ', 'pi', 'te', 'ɾʊ']",3
hélio,"['hé', 'li', 'o']",nome masculino,"['ˈɛ', 'ljʊ']",3
heliocêntrico,"['he', 'li', 'o', 'cên', 'tri', 'co']",adjetivo,"['e', 'ljo', 'sˈẽ', 'tɾi', 'kʊ']",3
heliocentrismo,"['he', 'li', 'o', 'cen', 'tris', 'mo']",nome masculino,"['ɛ', 'ljo', 'sẽ', 'tɾˈiʒ', 'mʊ']",2
heliporto,"['he', 'li', 'por', 'to']",nome masculino,"['e', 'li', 'pˈoh', 'tʊ']",2
helitransportado,"['he', 'li', 'trans', 'por', 'ta', 'do']",adjetivo,"['e', 'li', 'tɾɐ̃ʃ', 'poh', 'tˈa', 'dʊ']",2
helitransportar,"['he', 'li', 'trans', 'por', 'tar']",verbo,"['e', 'li', 'tɾɐ̃ʃ', 'poh', 'tˈa']",1
helitransporte,"['he', 'li', 'trans', 'por', 'te']",nome masculino,"['e', 'li', 'tɾɐ̃ʃ', 'pˈɔh', 'tʃɪ']",2
hélix,"['hé', 'lix']",nome masculino,"['ˈɛ', 'liks']",2
helvécio,"['hel', 'vé', 'ci', 'o']",nome masculino,"['ew', 'vˈɛ', 'sjʊ']",3
helvécio,"['hel', 'vé', 'ci', 'o']",adjetivo,"['ew', 'vˈɛ', 'sjʊ']",3
helvética,"['hel', 'vé', 'ti', 'ca']",nome feminino,"['ew', 'vˈɛ', 'tʃi', 'kɐ']",3
helvético,"['hel', 'vé', 'ti', 'co']",nome masculino,"['ew', 'vˈɛ', 'tʃi', 'kʊ']",3
helvético,"['hel', 'vé', 'ti', 'co']",adjetivo,"['ew', 'vˈɛ', 'tʃi', 'kʊ']",3
hem,['hem'],interjeição,['ˈẽj'],1
hematócrito,"['he', 'ma', 'tó', 'cri', 'to']",nome masculino,"['ẽ', 'ma', 'tˈɔ', 'kɾi', 'tʊ']",3
hematologia,"['he', 'ma', 'to', 'lo', 'gi', 'a']",nome feminino,"['ẽ', 'ma', 'to', 'lo', 'ʒˈi', 'ɐ']",2
hematológico,"['he', 'ma', 'to', 'ló', 'gi', 'co']",adjetivo,"['ẽ', 'ma', 'to', 'lˈɔ', 'ʒi', 'kʊ']",3
hematologista,"['he', 'ma', 'to', 'lo', 'gis', 'ta']",nome masculino,"['ẽ', 'ma', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",2
hematologista,"['he', 'ma', 'to', 'lo', 'gis', 'ta']",nome feminino,"['ẽ', 'ma', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",2
hematoma,"['he', 'ma', 'to', 'ma']",nome masculino,"['ẽ', 'ma', 'tˈɔ̃', 'mɐ']",2
hematúria,"['he', 'ma', 'tú', 'ri', 'a']",nome feminino,"['ẽ', 'ma', 'tˈu', 'ɾjɐ']",3
hemeroteca,"['he', 'me', 'ro', 'te', 'ca']",nome feminino,"['ẽ', 'me', 'ɾo', 'tˈɛ', 'kɐ']",2
hemiciclo,"['he', 'mi', 'ci', 'clo']",nome masculino,"['ẽ', 'mi', 'sˈi', 'klʊ']",2
hemiplegia,"['he', 'mi', 'ple', 'gi', 'a']",nome feminino,"['ẽ', 'mi', 'ple', 'ʒˈi', 'ɐ']",2
hemiplégica,"['he', 'mi', 'plé', 'gi', 'ca']",nome feminino,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kɐ']",3
hemiplégico,"['he', 'mi', 'plé', 'gi', 'co']",nome masculino,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kʊ']",3
hemiplégico,"['he', 'mi', 'plé', 'gi', 'co']",adjetivo,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kʊ']",3
hemisférico,"['he', 'mis', 'fé', 'ri', 'co']",adjetivo,"['ẽ', 'miʃ', 'fˈɛ', 'ɾi', 'kʊ']",3
hemisfério,"['he', 'mis', 'fé', 'ri', 'o']",nome masculino,"['ẽ', 'miʃ', 'fˈɛ', 'ɾjʊ']",3
hemocromatose,"['he', 'mo', 'cro', 'ma', 'to', 'se']",nome feminino,"['ẽ', 'mo', 'kɾõ', 'ma', 'tˈɔ', 'zɪ']",2
hemodialisada,"['he', 'mo', 'di', 'a', 'li', 'sa', 'da']",nome feminino,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dɐ']",2
hemodialisado,"['he', 'mo', 'di', 'a', 'li', 'sa', 'do']",adjetivo,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dʊ']",2
hemodialisado,"['he', 'mo', 'di', 'a', 'li', 'sa', 'do']",nome masculino,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dʊ']",2
hemodialisar,"['he', 'mo', 'di', 'a', 'li', 'sar']",verbo,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa']",1
hemodiálise,"['he', 'mo', 'di', 'á', 'li', 'se']",nome feminino,"['ẽ', 'mo', 'dʒi', 'ˈa', 'li', 'zɪ']",3
hemodiluição,"['he', 'mo', 'di', 'lu', 'i', 'ção']",nome feminino,"['ẽ', 'mo', 'dʒi', 'luj', 'sˈɐ̃w']",1
hemodinâmica,"['he', 'mo', 'di', 'nâ', 'mi', 'ca']",nome feminino,"['ẽ', 'mo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kɐ']",3
hemofilia,"['he', 'mo', 'fi', 'li', 'a']",nome feminino,"['ẽ', 'mo', 'fi', 'lˈi', 'ɐ']",2
hemofílico,"['he', 'mo', 'fí', 'li', 'co']",nome masculino,"['ẽ', 'mo', 'fˈi', 'li', 'kʊ']",3
hemofílico,"['he', 'mo', 'fí', 'li', 'co']",adjetivo,"['ẽ', 'mo', 'fˈi', 'li', 'kʊ']",3
hemoglobina,"['he', 'mo', 'glo', 'bi', 'na']",nome feminino,"['ẽ', 'mo', 'glo', 'bˈĩ', 'nɐ']",2
hemograma,"['he', 'mo', 'gra', 'ma']",nome masculino,"['ẽ', 'mo', 'gɾˈɐ̃', 'mɐ']",2
hemolítico,"['he', 'mo', 'lí', 'ti', 'co']",adjetivo,"['ẽ', 'mo', 'lˈi', 'tʃi', 'kʊ']",3
hemorragia,"['he', 'mor', 'ra', 'gi', 'a']",nome feminino,"['ẽ', 'mo', 'ɦa', 'ʒˈi', 'ɐ']",2
hemorrágico,"['he', 'mor', 'rá', 'gi', 'co']",adjetivo,"['ẽ', 'mo', 'ɦˈa', 'ʒi', 'kʊ']",3
hemorroida,"['he', 'mor', 'roi', 'da']",nome feminino,"['ẽ', 'mo', 'ɦˈɔj', 'dɐ']",2
hemorroidal,"['he', 'mor', 'roi', 'dal']",adjetivo,"['ẽ', 'mo', 'ɦɔj', 'dˈaw']",1
hemorroidal,"['he', 'mor', 'roi', 'dal']",nome masculino,"['ẽ', 'mo', 'ɦɔj', 'dˈaw']",1
hemóstase,"['he', 'mós', 'ta', 'se']",nome feminino,"['ẽ', 'mˈɔʃ', 'ta', 'zɪ']",3
hemoterapia,"['he', 'mo', 'te', 'ra', 'pi', 'a']",nome feminino,"['ẽ', 'mo', 'te', 'ɾa', 'pˈi', 'ɐ']",2
hena,"['he', 'na']",nome feminino,"['ˈɛ̃', 'nɐ']",2
henoteísmo,"['he', 'no', 'te', 'ís', 'mo']",nome masculino,"['ẽ', 'no', 'te', 'ˈiʒ', 'mʊ']",2
henriquino,"['hen', 'ri', 'qui', 'no']",adjetivo,"['ĩ', 'ɦi', 'kˈĩ', 'nʊ']",2
henry,"['hen', 'ry']",nome masculino,[''],2
hepática,"['he', 'pá', 'ti', 'ca']",nome feminino,"['e', 'pˈa', 'tʃi', 'kɐ']",3
hepático,"['he', 'pá', 'ti', 'co']",nome masculino,"['e', 'pˈa', 'tʃi', 'kʊ']",3
hepático,"['he', 'pá', 'ti', 'co']",adjetivo,"['e', 'pˈa', 'tʃi', 'kʊ']",3
hepatite,"['he', 'pa', 'ti', 'te']",nome feminino,"['e', 'pa', 'tʃˈi', 'tʃɪ']",2
hepatomegalia,"['he', 'pa', 'to', 'me', 'ga', 'li', 'a']",nome feminino,"['e', 'pa', 'tɔ̃', 'me', 'ga', 'lˈi', 'ɐ']",2
heptatlo,"['hep', 'ta', 'tlo']",nome masculino,"['e', 'pə', 'tˈa', 'tlʊ']",2
hera,"['he', 'ra']",nome feminino,"['ˈɛ', 'ɾɐ']",2
heráldica,"['he', 'rál', 'di', 'ca']",nome feminino,"['e', 'ɾˈaw', 'dʒi', 'kɐ']",3
heraldicamente,"['he', 'ral', 'di', 'ca', 'men', 'te']",advérbio,"['e', 'ɾaw', 'dʒi', 'kã', 'mˈẽ', 'tʃɪ']",2
heráldico,"['he', 'rál', 'di', 'co']",nome masculino,"['e', 'ɾˈaw', 'dʒi', 'kʊ']",3
