palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
jansenista,nome feminino,"['jan', 'se', 'nis', 'ta']",-2,"['ʒɐ̃', 'sẽ', 'nˈiʃ', 'tɐ']",-2
janta,nome feminino,"['jan', 'ta']",-2,"['ʒˈɐ̃', 'tɐ']",-2
jantado,adjetivo,"['jan', 'ta', 'do']",-2,"['ʒɐ̃', 'tˈa', 'dʊ']",-2
jantar,verbo,"['jan', 'tar']",-1,"['ʒɐ̃', 'tˈa']",-1
jantar,nome masculino,"['jan', 'tar']",-1,"['ʒɐ̃', 'tˈa']",-1
jantar-comício,nome masculino,"['jan', 'tar', 'co', 'mí', 'ci', 'o']",-2,"['ʒɐ̃', 'tˌaɾ', 'kõ', 'mˈi', 'sjʊ']",-2
jantarada,nome feminino,"['jan', 'ta', 'ra', 'da']",-2,"['ʒɐ̃', 'ta', 'ɾˈa', 'dɐ']",-2
jantarão,nome masculino,"['jan', 'ta', 'rão']",-1,"['ʒɐ̃', 'ta', 'ɾˈɐ̃w']",-1
jante,nome feminino,"['jan', 'te']",-2,"['ʒˈɐ̃', 'tʃɪ']",-2
januário,nome masculino,"['ja', 'nu', 'á', 'ri', 'o']",-3,"['ʒã', 'nu', 'ˈa', 'ɾjʊ']",-2
japão,nome masculino,"['ja', 'pão']",-1,"['ʒa', 'pˈɐ̃w']",-1
japão,adjetivo,"['ja', 'pão']",-1,"['ʒa', 'pˈɐ̃w']",-1
japoneira,nome feminino,"['ja', 'po', 'nei', 'ra']",-2,"['ʒa', 'põ', 'nˈej', 'ɾɐ']",-2
japonense,adjetivo,"['ja', 'po', 'nen', 'se']",-2,"['ʒa', 'põ', 'nˈẽ', 'sɪ']",-2
japonês,adjetivo,"['ja', 'po', 'nês']",-1,"['ʒa', 'põ', 'nˈeʃ']",-1
japonês,nome masculino,"['ja', 'po', 'nês']",-1,"['ʒa', 'põ', 'nˈeʃ']",-1
japonesa,nome feminino,"['ja', 'po', 'ne', 'sa']",-2,"['ʒa', 'põ', 'nˈe', 'zɐ']",-2
japonesar,verbo,"['ja', 'po', 'ne', 'sar']",-1,"['ʒa', 'põ', 'ne', 'zˈa']",-1
japonicamente,advérbio,"['ja', 'po', 'ni', 'ca', 'men', 'te']",-2,"['ʒa', 'pɔ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",-2
japónico,adjetivo,"['ja', 'pó', 'ni', 'co']",-3,"['ʒa', 'pˈɔ̃', 'ni', 'kʊ']",-3
japonismo,nome masculino,"['ja', 'po', 'nis', 'mo']",-2,"['ʒa', 'põ', 'nˈiʒ', 'mʊ']",-2
japonização,nome feminino,"['ja', 'po', 'ni', 'za', 'ção']",-1,"['ʒa', 'põ', 'ni', 'za', 'sˈɐ̃w']",-1
jaque,nome masculino,"['ja', 'que']",-2,"['ʒˈa', 'kɪ']",-2
jaqueta,nome feminino,"['ja', 'que', 'ta']",-2,"['ʒa', 'kˈe', 'tɐ']",-2
jaqueta,nome masculino,"['ja', 'que', 'ta']",-2,"['ʒa', 'kˈe', 'tɐ']",-2
jaquetão,nome masculino,"['ja', 'que', 'tão']",-1,"['ʒa', 'ke', 'tˈɐ̃w']",-1
jaquinzinho,nome masculino,"['ja', 'quin', 'zi', 'nho']",-2,"['ʒa', 'kĩ', 'zˈĩ', 'ɲʊ']",-2
jarda,nome feminino,"['jar', 'da']",-2,"['ʒˈaɦ', 'dɐ']",-2
jardim,nome masculino,"['jar', 'dim']",-1,"['ʒaɦ', 'dʒˈĩ']",-1
jardim de infância,nome masculino,"['jar', 'dim de in', 'fân', 'ci', 'a']",-2,"['ʒaɦ', 'dʒˌĩ', 'dʒi', 'ĩ', 'fˈɐ̃', 'sjɐ']",-2
jardim-escola,nome masculino,"['jar', 'dim', 'es', 'co', 'la']",-2,"['ʒaɦ', 'dʒˌĩ', 'iʃ', 'kˈɔ', 'lɐ']",-2
jardinagem,nome feminino,"['jar', 'di', 'na', 'gem']",-2,"['ʒaɦ', 'dʒĩ', 'nˈa', 'ʒẽj']",-2
jardinar,verbo,"['jar', 'di', 'nar']",-1,"['ʒaɦ', 'dʒĩ', 'nˈa']",-1
jardineira,nome feminino,"['jar', 'di', 'nei', 'ra']",-2,"['ʒaɦ', 'dʒĩ', 'nˈej', 'ɾɐ']",-2
jardineiro,nome masculino,"['jar', 'di', 'nei', 'ro']",-2,"['ʒaɦ', 'dʒĩ', 'nˈej', 'ɾʊ']",-2
jardineiro,adjetivo,"['jar', 'di', 'nei', 'ro']",-2,"['ʒaɦ', 'dʒĩ', 'nˈej', 'ɾʊ']",-2
jardinista,nome masculino,"['jar', 'di', 'nis', 'ta']",-2,"['ʒaɦ', 'dʒĩ', 'nˈiʃ', 'tɐ']",-2
jardinista,nome feminino,"['jar', 'di', 'nis', 'ta']",-2,"['ʒaɦ', 'dʒĩ', 'nˈiʃ', 'tɐ']",-2
jargão,nome masculino,"['jar', 'gão']",-1,"['ʒaɦ', 'gˈɐ̃w']",-1
jaro,nome masculino,"['ja', 'ro']",-2,"['ʒˈa', 'ɾʊ']",-2
jarra,nome feminino,"['jar', 'ra']",-2,"['ʒˈa', 'ɦɐ']",-2
jarra,nome masculino,"['jar', 'ra']",-2,"['ʒˈa', 'ɦɐ']",-2
jarrão,nome masculino,"['jar', 'rão']",-1,"['ʒa', 'ɦˈɐ̃w']",-1
jarreta,nome masculino,"['jar', 're', 'ta']",-2,"['ʒa', 'ɦˈe', 'tɐ']",-2
jarreta,adjetivo,"['jar', 're', 'ta']",-2,"['ʒa', 'ɦˈe', 'tɐ']",-2
jarretar,verbo,"['jar', 're', 'tar']",-1,"['ʒa', 'ɦe', 'tˈa']",-1
jarrete,nome masculino,"['jar', 're', 'te']",-2,"['ʒa', 'ɦˈe', 'tʃɪ']",-2
jarreteira,nome feminino,"['jar', 're', 'tei', 'ra']",-2,"['ʒa', 'ɦe', 'tˈej', 'ɾɐ']",-2
jarrinha,nome feminino,"['jar', 'ri', 'nha']",-2,"['ʒa', 'ɦˈĩ', 'ɲɐ']",-2
jarro,nome masculino,"['jar', 'ro']",-2,"['ʒˈa', 'ɦʊ']",-2
jasmim,nome masculino,"['jas', 'mim']",-1,"['ʒaʒ', 'mˈĩ']",-1
jaspe,nome masculino,"['jas', 'pe']",-2,"['ʒˈaʃ', 'pɪ']",-2
jataí,nome feminino,"['ja', 'ta', 'í']",-1,"['ʒa', 'ta', 'ˈi']",-1
jato,nome masculino,"['ja', 'to']",-2,"['ʒˈa', 'tʊ']",-2
jato,nome feminino,"['ja', 'to']",-2,"['ʒˈa', 'tʊ']",-2
jaú,nome masculino,"['ja', 'ú']",-1,"['ʒa', 'ˈʊ']",-1
jau,adjetivo,['jau'],-1,['ʒˈaw'],-1
jau,nome masculino,['jau'],-1,['ʒˈaw'],-1
jau,nome feminino,['jau'],-1,['ʒˈaw'],-1
jaula,nome feminino,"['jau', 'la']",-2,"['ʒˈaw', 'lɐ']",-2
java,nome feminino,"['ja', 'va']",-2,"['ʒˈa', 'vɐ']",-2
java,nome masculino,"['ja', 'va']",-2,"['ʒˈa', 'vɐ']",-2
javali,nome masculino,"['ja', 'va', 'li']",-1,"['ʒa', 'va', 'lˈi']",-1
javanês,nome masculino,"['ja', 'va', 'nês']",-1,"['ʒa', 'vã', 'nˈeʃ']",-1
javanês,adjetivo,"['ja', 'va', 'nês']",-1,"['ʒa', 'vã', 'nˈeʃ']",-1
javanesa,nome feminino,"['ja', 'va', 'ne', 'sa']",-2,"['ʒa', 'vã', 'nˈe', 'zɐ']",-2
javarda,nome feminino,"['ja', 'var', 'da']",-2,"['ʒa', 'vˈaɦ', 'dɐ']",-2
javardice,nome feminino,"['ja', 'var', 'di', 'ce']",-2,"['ʒa', 'vaɦ', 'dʒˈi', 'sɪ']",-2
javardo,nome masculino,"['ja', 'var', 'do']",-2,"['ʒa', 'vˈaɦ', 'dʊ']",-2
javardo,adjetivo,"['ja', 'var', 'do']",-2,"['ʒa', 'vˈaɦ', 'dʊ']",-2
javari,nome masculino,"['ja', 'va', 'ri']",-1,"['ʒa', 'va', 'ɾˈi']",-1
jazente,adjetivo,"['ja', 'zen', 'te']",-2,"['ʒa', 'zˈẽ', 'tʃɪ']",-2
jazente,nome feminino,"['ja', 'zen', 'te']",-2,"['ʒa', 'zˈẽ', 'tʃɪ']",-2
jazer,nome masculino,"['ja', 'zer']",-1,"['ʒa', 'zˈe']",-1
jazer,verbo,"['ja', 'zer']",-1,"['ʒa', 'zˈe']",-1
jazida,nome feminino,"['ja', 'zi', 'da']",-2,"['ʒa', 'zˈi', 'dɐ']",-2
jazigo,nome masculino,"['ja', 'zi', 'go']",-2,"['ʒa', 'zˈi', 'gʊ']",-2
jazz,nome masculino,['jazz'],-1,['ʒˈaz'],-1
jazz,adjetivo,['jazz'],-1,[''],0
jazzista,adjetivo,"['jaz', 'zis', 'ta']",-2,"['ʒa', 'zˈiʃ', 'tɐ']",-2
jazzista,nome masculino,"['jaz', 'zis', 'ta']",-2,"['ʒa', 'zˈiʃ', 'tɐ']",-2
jazzista,nome feminino,"['jaz', 'zis', 'ta']",-2,"['ʒa', 'zˈiʃ', 'tɐ']",-2
jazzístico,adjetivo,"['jaz', 'zís', 'ti', 'co']",-3,"['ʒa', 'zˈiʃ', 'tʃi', 'kʊ']",-3
jeans,nome,['jeans'],-1,[''],0
jeep,nome feminino,['jeep'],-1,[''],0
jeito,nome masculino,"['jei', 'to']",-2,"['ʒˈej', 'tʊ']",-2
jeitosamente,advérbio,"['jei', 'to', 'sa', 'men', 'te']",-2,"['ʒej', 'tɔ', 'zã', 'mˈẽ', 'tʃɪ']",-2
jeitoso,adjetivo,"['jei', 'to', 'so']",-2,"['ʒej', 'tˈo', 'zʊ']",-2
jejuar,verbo,"['je', 'ju', 'ar']",-1,"['ʒe', 'ʒu', 'ˈa']",-1
jejum,nome masculino,"['je', 'jum']",-1,"['ʒe', 'ʒˈũ']",-1
jeque,nome masculino,"['je', 'que']",-2,"['ʒˈɛ', 'kɪ']",-2
jeremiar,verbo,"['je', 're', 'mi', 'ar']",-1,"['ʒe', 'ɾẽ', 'mi', 'ˈa']",-1
jeremias,adjetivo,"['je', 're', 'mi', 'as']",-2,"['ʒe', 'ɾẽ', 'mˈi', 'ɐʃ']",-2
jeremias,nome masculino,"['je', 're', 'mi', 'as']",-2,"['ʒe', 'ɾẽ', 'mˈi', 'ɐʃ']",-2
jerico,nome masculino,"['je', 'ri', 'co']",-2,"['ʒe', 'ɾˈi', 'kʊ']",-2
jerónimo,adjetivo,"['je', 'ró', 'ni', 'mo']",-3,"['ʒe', 'ɾˈɔ̃', 'nĩ', 'mʊ']",-3
jerónimo,nome masculino,"['je', 'ró', 'ni', 'mo']",-3,"['ʒe', 'ɾˈɔ̃', 'nĩ', 'mʊ']",-3
jeropiga,nome feminino,"['je', 'ro', 'pi', 'ga']",-2,"['ʒe', 'ɾo', 'pˈi', 'gɐ']",-2
jesuíta,adjetivo,"['je', 'su', 'í', 'ta']",-2,"['ʒe', 'zu', 'ˈi', 'tɐ']",-2
jesuíta,nome masculino,"['je', 'su', 'í', 'ta']",-2,"['ʒe', 'zu', 'ˈi', 'tɐ']",-2
jesuiticamente,advérbio,"['je', 'sui', 'ti', 'ca', 'men', 'te']",-2,"['ʒe', 'zuj', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
jesuítico,adjetivo,"['je', 'su', 'í', 'ti', 'co']",-3,"['ʒe', 'zu', 'ˈi', 'tʃi', 'kʊ']",-3
jesus,interjeição,"['je', 'sus']",-1,"['ʒe', 'zˈuʃ']",-1
jet-set,nome masculino,"['jet', 'set']",-1,[''],0
ji,nome masculino,['ji'],-1,['ʒˈi'],-1
jiboia,nome feminino,"['ji', 'boi', 'a']",-2,"['ʒi', 'bˈɔj', 'ɐ']",-2
jiga,nome feminino,"['ji', 'ga']",-2,"['ʒˈi', 'gɐ']",-2
jigajoga,nome feminino,"['ji', 'ga', 'jo', 'ga']",-2,"['ʒi', 'ga', 'ʒˈɔ', 'gɐ']",-2
jihad,nome feminino,"['ji', 'had']",-1,[''],0
jimbo,nome masculino,"['jim', 'bo']",-2,"['ʒˈĩ', 'bʊ']",-2
jinga,adjetivo,"['jin', 'ga']",-2,"['ʒˈĩ', 'gɐ']",-2
jinga,nome masculino,"['jin', 'ga']",-2,"['ʒˈĩ', 'gɐ']",-2
jinga,nome feminino,"['jin', 'ga']",-2,"['ʒˈĩ', 'gɐ']",-2
jipe,nome masculino,"['ji', 'pe']",-2,"['ʒˈi', 'pɪ']",-2
jiu-jitsu,nome masculino,"['jiu', 'jit', 'su']",-1,[''],0
joalharia,nome feminino,"['jo', 'a', 'lha', 'ri', 'a']",-2,"['ʒo', 'a', 'ʎa', 'ɾˈi', 'ɐ']",-2
joalheira,nome feminino,"['jo', 'a', 'lhei', 'ra']",-2,"['ʒo', 'a', 'ʎˈej', 'ɾɐ']",-2
joalheiro,nome masculino,"['jo', 'a', 'lhei', 'ro']",-2,"['ʒo', 'a', 'ʎˈej', 'ɾʊ']",-2
joalheiro,adjetivo,"['jo', 'a', 'lhei', 'ro']",-2,"['ʒo', 'a', 'ʎˈej', 'ɾʊ']",-2
joanete,nome masculino,"['jo', 'a', 'ne', 'te']",-2,"['ʒo', 'ã', 'nˈe', 'tʃɪ']",-2
joanico,nome masculino,"['jo', 'a', 'ni', 'co']",-2,"['ʒo', 'ã', 'nˈi', 'kʊ']",-2
joaninha,nome feminino,"['jo', 'a', 'ni', 'nha']",-2,"['ʒo', 'ã', 'nˈĩ', 'ɲɐ']",-2
joanino,adjetivo,"['jo', 'a', 'ni', 'no']",-2,"['ʒo', 'ã', 'nˈĩ', 'nʊ']",-2
job,nome masculino,['job'],-1,[''],0
jobar,verbo,"['jo', 'bar']",-1,"['ʒo', 'bˈa']",-1
jocosamente,advérbio,"['jo', 'co', 'sa', 'men', 'te']",-2,"['ʒo', 'kɔ', 'zã', 'mˈẽ', 'tʃɪ']",-2
jocosidade,nome feminino,"['jo', 'co', 'si', 'da', 'de']",-2,"['ʒo', 'ko', 'zi', 'dˈa', 'dʒɪ']",-2
jocoso,adjetivo,"['jo', 'co', 'so']",-2,"['ʒo', 'kˈo', 'zʊ']",-2
joeirar,verbo,"['jo', 'ei', 'rar']",-1,"['ʒo', 'ej', 'ɾˈa']",-1
joelhada,nome feminino,"['jo', 'e', 'lha', 'da']",-2,"['ʒo', 'e', 'ʎˈa', 'dɐ']",-2
joelhar,verbo,"['jo', 'e', 'lhar']",-1,"['ʒo', 'e', 'ʎˈa']",-1
joelheira,nome feminino,"['jo', 'e', 'lhei', 'ra']",-2,"['ʒo', 'e', 'ʎˈej', 'ɾɐ']",-2
joelheiro,adjetivo,"['jo', 'e', 'lhei', 'ro']",-2,"['ʒo', 'e', 'ʎˈej', 'ɾʊ']",-2
joelho,nome masculino,"['jo', 'e', 'lho']",-2,"['ʒo', 'ˈe', 'ʎʊ']",-2
joga,nome feminino,"['jo', 'ga']",-2,"['ʒˈɔ', 'gɐ']",-2
jogada,nome feminino,"['jo', 'ga', 'da']",-2,"['ʒo', 'gˈa', 'dɐ']",-2
jogado,adjetivo,"['jo', 'ga', 'do']",-2,"['ʒo', 'gˈa', 'dʊ']",-2
jogador,adjetivo,"['jo', 'ga', 'dor']",-1,"['ʒo', 'ga', 'dˈo']",-1
jogador,nome masculino,"['jo', 'ga', 'dor']",-1,"['ʒo', 'ga', 'dˈo']",-1
jogadora,nome feminino,"['jo', 'ga', 'do', 'ra']",-2,"['ʒo', 'ga', 'dˈo', 'ɾɐ']",-2
jogão,nome masculino,"['jo', 'gão']",-1,"['ʒo', 'gˈɐ̃w']",-1
jogar,verbo,"['jo', 'gar']",-1,"['ʒo', 'gˈa']",-1
jogatina,nome feminino,"['jo', 'ga', 'ti', 'na']",-2,"['ʒo', 'ga', 'tʃˈĩ', 'nɐ']",-2
jogável,adjetivo,"['jo', 'gá', 'vel']",-2,"['ʒo', 'gˈa', 'vew']",-2
jogging,nome masculino,"['jog', 'ging']",-2,[''],0
jogo,nome masculino,"['jo', 'go']",-2,"['ʒˈo', 'gʊ']",-2
jogó,nome masculino,"['jo', 'gó']",-1,"['ʒo', 'gˈɔ']",-1
jogral,nome masculino,"['jo', 'gral']",-1,"['ʒo', 'gɾˈaw']",-1
jogralesca,nome feminino,"['jo', 'gra', 'les', 'ca']",-2,"['ʒo', 'gɾa', 'lˈeʃ', 'kɐ']",-2
jogralesco,adjetivo,"['jo', 'gra', 'les', 'co']",-2,"['ʒo', 'gɾa', 'lˈeʃ', 'kʊ']",-2
jogue,adjetivo,"['jo', 'gue']",-2,"['ʒˈɔ', 'gɪ']",-2
jogue,nome masculino,"['jo', 'gue']",-2,"['ʒˈɔ', 'gɪ']",-2
joguetar,verbo,"['jo', 'gue', 'tar']",-1,"['ʒo', 'ge', 'tˈa']",-1
joguete,nome masculino,"['jo', 'gue', 'te']",-2,"['ʒo', 'gˈe', 'tʃɪ']",-2
joia,nome feminino,"['joi', 'a']",-2,"['ʒˈɔj', 'ɐ']",-2
joint-venture,nome feminino,"['joint', 'ven', 'tu', 're']",-2,[''],0
joio,nome masculino,"['joi', 'o']",-2,"['ʒˈoj', 'ʊ']",-2
jojoba,nome feminino,"['jo', 'jo', 'ba']",-2,"['ʒɔ', 'ʒˈɔ', 'bɐ']",-2
joker,nome masculino,"['jo', 'ker']",-2,[''],0
jolar,verbo,"['jo', 'lar']",-1,"['ʒo', 'lˈa']",-1
jónica,nome feminino,"['jó', 'ni', 'ca']",-3,"['ʒˈɔ̃', 'ni', 'kɐ']",-3
jonicamente,advérbio,"['jo', 'ni', 'ca', 'men', 'te']",-2,"['ʒɔ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",-2
jónico,nome masculino,"['jó', 'ni', 'co']",-3,"['ʒˈɔ̃', 'ni', 'kʊ']",-3
jónico,adjetivo,"['jó', 'ni', 'co']",-3,"['ʒˈɔ̃', 'ni', 'kʊ']",-3
jónio,nome masculino,"['jó', 'ni', 'o']",-3,"['ʒˈɔ̃', 'njʊ']",-2
jónio,adjetivo,"['jó', 'ni', 'o']",-3,"['ʒˈɔ̃', 'njʊ']",-2
jóquei,nome masculino,"['jó', 'quei']",-2,"['ʒˈɔ', 'kej']",-2
jordana,nome feminino,"['jor', 'da', 'na']",-2,"['ʒoɦ', 'dˈɐ̃', 'nɐ']",-2
jordano,adjetivo,"['jor', 'da', 'no']",-2,"['ʒoɦ', 'dˈɐ̃', 'nʊ']",-2
jordano,nome masculino,"['jor', 'da', 'no']",-2,"['ʒoɦ', 'dˈɐ̃', 'nʊ']",-2
jorna,nome feminino,"['jor', 'na']",-2,"['ʒˈɔɦ', 'nɐ']",-2
jornada,nome feminino,"['jor', 'na', 'da']",-2,"['ʒoɦ', 'nˈa', 'dɐ']",-2
jornal,nome masculino,"['jor', 'nal']",-1,"['ʒoɦ', 'nˈaw']",-1
jornaleco,nome masculino,"['jor', 'na', 'le', 'co']",-2,"['ʒoɦ', 'na', 'lˈɛ', 'kʊ']",-2
jornaleiro,adjetivo,"['jor', 'na', 'lei', 'ro']",-2,"['ʒoɦ', 'na', 'lˈej', 'ɾʊ']",-2
jornaleiro,nome masculino,"['jor', 'na', 'lei', 'ro']",-2,"['ʒoɦ', 'na', 'lˈej', 'ɾʊ']",-2
jornalismo,nome masculino,"['jor', 'na', 'lis', 'mo']",-2,"['ʒoɦ', 'na', 'lˈiʒ', 'mʊ']",-2
