palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
haltere,nome masculino,"['hal', 'te', 're']",-2,"['aw', 'tˈɛ', 'ɾɪ']",-2
halterofilia,nome feminino,"['hal', 'te', 'ro', 'fi', 'li', 'a']",-2,"['aw', 'te', 'ɾo', 'fi', 'lˈi', 'ɐ']",-2
halterofilismo,nome masculino,"['hal', 'te', 'ro', 'fi', 'lis', 'mo']",-2,"['aw', 'te', 'ɾo', 'fi', 'lˈiʒ', 'mʊ']",-2
halterofilista,nome masculino,"['hal', 'te', 'ro', 'fi', 'lis', 'ta']",-2,"['aw', 'te', 'ɾo', 'fi', 'lˈiʃ', 'tɐ']",-2
halterofilista,adjetivo,"['hal', 'te', 'ro', 'fi', 'lis', 'ta']",-2,"['aw', 'te', 'ɾo', 'fi', 'lˈiʃ', 'tɐ']",-2
halterofilista,nome feminino,"['hal', 'te', 'ro', 'fi', 'lis', 'ta']",-2,"['aw', 'te', 'ɾo', 'fi', 'lˈiʃ', 'tɐ']",-2
hamada,nome feminino,"['ha', 'ma', 'da']",-2,"['ã', 'mˈa', 'dɐ']",-2
hambúrguer,nome masculino,"['ham', 'búr', 'guer']",-2,"['ɐ̃', 'bˈuɦ', 'ge']",-2
hamburguês,nome masculino,"['ham', 'bur', 'guês']",-1,"['ɐ̃', 'buɦ', 'gˈeʃ']",-1
hamburguês,adjetivo,"['ham', 'bur', 'guês']",-1,"['ɐ̃', 'buɦ', 'gˈeʃ']",-1
hamster,nome masculino,"['ham', 'ster']",-2,[''],0
handicap,nome masculino,"['han', 'di', 'cap']",-1,[''],0
hangar,nome masculino,"['han', 'gar']",-1,"['ɐ̃', 'gˈa']",-1
hansa,nome feminino,"['han', 'sa']",-2,"['ˈɐ̃', 'sɐ']",-2
hanseático,adjetivo,"['han', 'se', 'á', 'ti', 'co']",-3,"['ɐ̃', 'si', 'ˈa', 'tʃi', 'kʊ']",-3
happening,nome masculino,"['hap', 'pe', 'ning']",-3,[''],0
hard,adjetivo,['hard'],-1,[''],0
hard-rock,nome masculino,"['hard', 'rock']",-1,[''],0
hardware,nome masculino,"['hard', 'wa', 're']",-2,[''],0
harém,nome masculino,"['ha', 'rém']",-1,"['a', 'ɾˈɛm']",-1
harmonia,nome feminino,"['har', 'mo', 'ni', 'a']",-2,"['aɦ', 'mõ', 'nˈi', 'ɐ']",-2
harmónica,adjetivo,"['har', 'mó', 'ni', 'ca']",-3,"['aɦ', 'mˈɔ̃', 'ni', 'kɐ']",-3
harmónica,nome feminino,"['har', 'mó', 'ni', 'ca']",-3,"['aɦ', 'mˈɔ̃', 'ni', 'kɐ']",-3
harmonicamente,advérbio,"['har', 'mo', 'ni', 'ca', 'men', 'te']",-2,"['aɦ', 'mõ', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",-2
harmónico,adjetivo,"['har', 'mó', 'ni', 'co']",-3,"['aɦ', 'mˈɔ̃', 'ni', 'kʊ']",-3
harmónio,nome masculino,"['har', 'mó', 'ni', 'o']",-3,"['aɦ', 'mˈɔ̃', 'njʊ']",-2
harmoniosamente,advérbio,"['har', 'mo', 'ni', 'o', 'sa', 'men', 'te']",-2,"['aɦ', 'mõ', 'njɔ', 'zã', 'mˈẽ', 'tʃɪ']",-2
harmonioso,adjetivo,"['har', 'mo', 'ni', 'o', 'so']",-2,"['aɦ', 'mõ', 'njˈo', 'zʊ']",-2
harmonização,nome feminino,"['har', 'mo', 'ni', 'za', 'ção']",-1,"['aɦ', 'mõ', 'ni', 'za', 'sˈɐ̃w']",-1
harmonizado,adjetivo,"['har', 'mo', 'ni', 'za', 'do']",-2,"['aɦ', 'mõ', 'ni', 'zˈa', 'dʊ']",-2
harmonizador,adjetivo,"['har', 'mo', 'ni', 'za', 'dor']",-1,"['aɦ', 'mõ', 'ni', 'za', 'dˈo']",-1
harmonizar,verbo,"['har', 'mo', 'ni', 'zar']",-1,"['aɦ', 'mõ', 'ni', 'zˈa']",-1
harpa,nome feminino,"['har', 'pa']",-2,"['ˈah', 'pɐ']",-2
harpagão,nome masculino,"['har', 'pa', 'gão']",-1,"['ah', 'pa', 'gˈɐ̃w']",-1
harpar,verbo,"['har', 'par']",-1,"['ah', 'pˈa']",-1
harpejo,nome masculino,"['har', 'pe', 'jo']",-2,"['ah', 'pˈe', 'ʒʊ']",-2
harpista,nome masculino,"['har', 'pis', 'ta']",-2,"['ah', 'pˈiʃ', 'tɐ']",-2
harpista,nome feminino,"['har', 'pis', 'ta']",-2,"['ah', 'pˈiʃ', 'tɐ']",-2
harto,advérbio,"['har', 'to']",-2,"['ˈah', 'tʊ']",-2
harto,adjetivo,"['har', 'to']",-2,"['ˈah', 'tʊ']",-2
hasta,nome feminino,"['has', 'ta']",-2,"['ˈaʃ', 'tɐ']",-2
hastado,adjetivo,"['has', 'ta', 'do']",-2,"['aʃ', 'tˈa', 'dʊ']",-2
hastado,nome masculino,"['has', 'ta', 'do']",-2,"['aʃ', 'tˈa', 'dʊ']",-2
haste,nome feminino,"['has', 'te']",-2,"['ˈaʃ', 'tʃɪ']",-2
hasteado,adjetivo,"['has', 'te', 'a', 'do']",-2,"['aʃ', 'tʃi', 'ˈa', 'dʊ']",-2
hasteamento,nome masculino,"['has', 'te', 'a', 'men', 'to']",-2,"['aʃ', 'te', 'ã', 'mˈẽ', 'tʊ']",-2
hastear,verbo,"['has', 'te', 'ar']",-1,"['aʃ', 'tʃi', 'ˈa']",-1
hastifino,adjetivo,"['has', 'ti', 'fi', 'no']",-2,"['aʃ', 'tʃi', 'fˈĩ', 'nʊ']",-2
hausto,nome masculino,"['haus', 'to']",-2,"['ˈawʃ', 'tʊ']",-2
havaiana,nome feminino,"['ha', 'vai', 'a', 'na']",-2,"['a', 'vaj', 'ˈɐ̃', 'nɐ']",-2
havaiano,nome masculino,"['ha', 'vai', 'a', 'no']",-2,"['a', 'vaj', 'ˈɐ̃', 'nʊ']",-2
havaiano,adjetivo,"['ha', 'vai', 'a', 'no']",-2,"['a', 'vaj', 'ˈɐ̃', 'nʊ']",-2
havana,nome feminino,"['ha', 'va', 'na']",-2,"['a', 'vˈɐ̃', 'nɐ']",-2
havana,adjetivo,"['ha', 'va', 'na']",-2,"['a', 'vˈɐ̃', 'nɐ']",-2
havanês,adjetivo,"['ha', 'va', 'nês']",-1,"['a', 'vã', 'nˈeʃ']",-1
havanês,nome masculino,"['ha', 'va', 'nês']",-1,"['a', 'vã', 'nˈeʃ']",-1
havano,nome masculino,"['ha', 'va', 'no']",-2,"['a', 'vˈɐ̃', 'nʊ']",-2
havano,adjetivo,"['ha', 'va', 'no']",-2,"['a', 'vˈɐ̃', 'nʊ']",-2
haver,verbo,"['ha', 'ver']",-1,"['a', 'vˈe']",-1
haver,nome masculino,"['ha', 'ver']",-1,"['a', 'vˈe']",-1
haveres,nome masculino,"['ha', 've', 'res']",-2,"['a', 'vˈe', 'ɾɪʃ']",-2
haxixe,nome masculino,"['ha', 'xi', 'xe']",-2,"['a', 'ʃˈi', 'ʃɪ']",-2
heavy-metal,nome masculino,"['hea', 'vy', 'me', 'tal']",-2,[''],0
hebdomadário,adjetivo,"['heb', 'do', 'ma', 'dá', 'ri', 'o']",-3,"['ɛ', 'bə', 'dõ', 'ma', 'dˈa', 'ɾjʊ']",-2
hebdomadário,nome masculino,"['heb', 'do', 'ma', 'dá', 'ri', 'o']",-3,"['ɛ', 'bə', 'dõ', 'ma', 'dˈa', 'ɾjʊ']",-2
hebraica,nome feminino,"['he', 'brai', 'ca']",-2,"['e', 'bɾˈaj', 'kɐ']",-2
hebraico,adjetivo,"['he', 'brai', 'co']",-2,"['e', 'bɾˈaj', 'kʊ']",-2
hebraico,nome masculino,"['he', 'brai', 'co']",-2,"['e', 'bɾˈaj', 'kʊ']",-2
hebreu,adjetivo,"['he', 'breu']",-1,"['e', 'bɾˈew']",-1
hebreu,nome masculino,"['he', 'breu']",-1,"['e', 'bɾˈew']",-1
hecatombe,nome feminino,"['he', 'ca', 'tom', 'be']",-2,"['e', 'ka', 'tˈõ', 'bɪ']",-2
hectare,nome masculino,"['hec', 'ta', 're']",-2,"['e', 'kə', 'tˈa', 'ɾɪ']",-2
hectolitro,nome masculino,"['hec', 'to', 'li', 'tro']",-2,"['e', 'kə', 'to', 'lˈi', 'tɾʊ']",-2
hectómetro,nome masculino,"['hec', 'tó', 'me', 'tro']",-3,"['e', 'kə', 'tˈɔ̃', 'me', 'tɾʊ']",-3
hediondamente,advérbio,"['he', 'di', 'on', 'da', 'men', 'te']",-2,"['e', 'dʒjõ', 'dã', 'mˈẽ', 'tʃɪ']",-2
hediondez,nome feminino,"['he', 'di', 'on', 'dez']",-1,"['e', 'dʒjõ', 'dˈeʃ']",-1
hediondo,adjetivo,"['he', 'di', 'on', 'do']",-2,"['e', 'dʒjˈõ', 'dʊ']",-2
hedonismo,nome masculino,"['he', 'do', 'nis', 'mo']",-2,"['e', 'dõ', 'nˈiʒ', 'mʊ']",-2
hedonista,nome masculino,"['he', 'do', 'nis', 'ta']",-2,"['e', 'dõ', 'nˈiʃ', 'tɐ']",-2
hedonista,adjetivo,"['he', 'do', 'nis', 'ta']",-2,"['e', 'dõ', 'nˈiʃ', 'tɐ']",-2
hedonista,nome feminino,"['he', 'do', 'nis', 'ta']",-2,"['e', 'dõ', 'nˈiʃ', 'tɐ']",-2
hedonístico,adjetivo,"['he', 'do', 'nís', 'ti', 'co']",-3,"['e', 'dõ', 'nˈiʃ', 'tʃi', 'kʊ']",-3
hegeliana,nome feminino,"['he', 'ge', 'li', 'a', 'na']",-2,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nɐ']",-2
hegelianismo,nome masculino,"['he', 'ge', 'li', 'a', 'nis', 'mo']",-2,"['e', 'ʒe', 'li', 'ã', 'nˈiʒ', 'mʊ']",-2
hegeliano,nome masculino,"['he', 'ge', 'li', 'a', 'no']",-2,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nʊ']",-2
hegeliano,adjetivo,"['he', 'ge', 'li', 'a', 'no']",-2,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nʊ']",-2
hegemonia,nome feminino,"['he', 'ge', 'mo', 'ni', 'a']",-2,"['e', 'ʒẽ', 'mõ', 'nˈi', 'ɐ']",-2
hegemónico,adjetivo,"['he', 'ge', 'mó', 'ni', 'co']",-3,"['e', 'ʒẽ', 'mˈɔ̃', 'ni', 'kʊ']",-3
hegemonização,nome feminino,"['he', 'ge', 'mo', 'ni', 'za', 'ção']",-1,"['e', 'ʒẽ', 'mõ', 'ni', 'za', 'sˈɐ̃w']",-1
hegemonizar,verbo,"['he', 'ge', 'mo', 'ni', 'zar']",-1,"['e', 'ʒẽ', 'mõ', 'ni', 'zˈa']",-1
hégira,nome feminino,"['hé', 'gi', 'ra']",-3,"['ˈɛ', 'ʒi', 'ɾɐ']",-3
helenicamente,advérbio,"['he', 'le', 'ni', 'ca', 'men', 'te']",-2,"['e', 'lɛ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",-2
helénico,adjetivo,"['he', 'lé', 'ni', 'co']",-3,"['e', 'lˈɛ̃', 'ni', 'kʊ']",-3
helénico,nome masculino,"['he', 'lé', 'ni', 'co']",-3,"['e', 'lˈɛ̃', 'ni', 'kʊ']",-3
helénio,nome masculino,"['he', 'lé', 'ni', 'o']",-3,"['e', 'lˈɛ̃', 'njʊ']",-2
helenismo,nome masculino,"['he', 'le', 'nis', 'mo']",-2,"['e', 'lẽ', 'nˈiʒ', 'mʊ']",-2
helenista,nome masculino,"['he', 'le', 'nis', 'ta']",-2,"['e', 'lẽ', 'nˈiʃ', 'tɐ']",-2
helenista,nome feminino,"['he', 'le', 'nis', 'ta']",-2,"['e', 'lẽ', 'nˈiʃ', 'tɐ']",-2
helenisticamente,advérbio,"['he', 'le', 'nis', 'ti', 'ca', 'men', 'te']",-2,"['e', 'lẽ', 'niʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
helenístico,adjetivo,"['he', 'le', 'nís', 'ti', 'co']",-3,"['e', 'lẽ', 'nˈiʃ', 'tʃi', 'kʊ']",-3
heleno,adjetivo,"['he', 'le', 'no']",-2,"['e', 'lˈẽ', 'nʊ']",-2
heleno,nome masculino,"['he', 'le', 'no']",-2,"['e', 'lˈẽ', 'nʊ']",-2
helíaco,adjetivo,"['he', 'lí', 'a', 'co']",-3,"['e', 'lˈi', 'a', 'kʊ']",-3
hélice,nome feminino,"['hé', 'li', 'ce']",-3,"['ˈɛ', 'li', 'sɪ']",-3
helicicultor,adjetivo,"['he', 'li', 'ci', 'cul', 'tor']",-1,"['e', 'li', 'si', 'kuw', 'tˈo']",-1
helicicultor,nome masculino,"['he', 'li', 'ci', 'cul', 'tor']",-1,"['e', 'li', 'si', 'kuw', 'tˈo']",-1
helicoidal,adjetivo,"['he', 'li', 'coi', 'dal']",-1,"['e', 'li', 'koj', 'dˈaw']",-1
helicóptero,nome masculino,"['he', 'li', 'cóp', 'te', 'ro']",-3,"['e', 'li', 'kˈɔ', 'pi', 'te', 'ɾʊ']",-4
hélio,nome masculino,"['hé', 'li', 'o']",-3,"['ˈɛ', 'ljʊ']",-2
heliocêntrico,adjetivo,"['he', 'li', 'o', 'cên', 'tri', 'co']",-3,"['e', 'ljo', 'sˈẽ', 'tɾi', 'kʊ']",-3
heliocentrismo,nome masculino,"['he', 'li', 'o', 'cen', 'tris', 'mo']",-2,"['ɛ', 'ljo', 'sẽ', 'tɾˈiʒ', 'mʊ']",-2
heliporto,nome masculino,"['he', 'li', 'por', 'to']",-2,"['e', 'li', 'pˈoh', 'tʊ']",-2
helitransportado,adjetivo,"['he', 'li', 'trans', 'por', 'ta', 'do']",-2,"['e', 'li', 'tɾɐ̃ʃ', 'poh', 'tˈa', 'dʊ']",-2
helitransportar,verbo,"['he', 'li', 'trans', 'por', 'tar']",-1,"['e', 'li', 'tɾɐ̃ʃ', 'poh', 'tˈa']",-1
helitransporte,nome masculino,"['he', 'li', 'trans', 'por', 'te']",-2,"['e', 'li', 'tɾɐ̃ʃ', 'pˈɔh', 'tʃɪ']",-2
hélix,nome masculino,"['hé', 'lix']",-2,"['ˈɛ', 'liks']",-2
helvécio,nome masculino,"['hel', 'vé', 'ci', 'o']",-3,"['ew', 'vˈɛ', 'sjʊ']",-2
helvécio,adjetivo,"['hel', 'vé', 'ci', 'o']",-3,"['ew', 'vˈɛ', 'sjʊ']",-2
helvética,nome feminino,"['hel', 'vé', 'ti', 'ca']",-3,"['ew', 'vˈɛ', 'tʃi', 'kɐ']",-3
helvético,nome masculino,"['hel', 'vé', 'ti', 'co']",-3,"['ew', 'vˈɛ', 'tʃi', 'kʊ']",-3
helvético,adjetivo,"['hel', 'vé', 'ti', 'co']",-3,"['ew', 'vˈɛ', 'tʃi', 'kʊ']",-3
hem,interjeição,['hem'],-1,['ˈẽj'],-1
hematócrito,nome masculino,"['he', 'ma', 'tó', 'cri', 'to']",-3,"['ẽ', 'ma', 'tˈɔ', 'kɾi', 'tʊ']",-3
hematologia,nome feminino,"['he', 'ma', 'to', 'lo', 'gi', 'a']",-2,"['ẽ', 'ma', 'to', 'lo', 'ʒˈi', 'ɐ']",-2
hematológico,adjetivo,"['he', 'ma', 'to', 'ló', 'gi', 'co']",-3,"['ẽ', 'ma', 'to', 'lˈɔ', 'ʒi', 'kʊ']",-3
hematologista,nome masculino,"['he', 'ma', 'to', 'lo', 'gis', 'ta']",-2,"['ẽ', 'ma', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",-2
hematologista,nome feminino,"['he', 'ma', 'to', 'lo', 'gis', 'ta']",-2,"['ẽ', 'ma', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",-2
hematoma,nome masculino,"['he', 'ma', 'to', 'ma']",-2,"['ẽ', 'ma', 'tˈɔ̃', 'mɐ']",-2
hematúria,nome feminino,"['he', 'ma', 'tú', 'ri', 'a']",-3,"['ẽ', 'ma', 'tˈu', 'ɾjɐ']",-2
hemeroteca,nome feminino,"['he', 'me', 'ro', 'te', 'ca']",-2,"['ẽ', 'me', 'ɾo', 'tˈɛ', 'kɐ']",-2
hemiciclo,nome masculino,"['he', 'mi', 'ci', 'clo']",-2,"['ẽ', 'mi', 'sˈi', 'klʊ']",-2
hemiplegia,nome feminino,"['he', 'mi', 'ple', 'gi', 'a']",-2,"['ẽ', 'mi', 'ple', 'ʒˈi', 'ɐ']",-2
hemiplégica,nome feminino,"['he', 'mi', 'plé', 'gi', 'ca']",-3,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kɐ']",-3
hemiplégico,nome masculino,"['he', 'mi', 'plé', 'gi', 'co']",-3,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kʊ']",-3
hemiplégico,adjetivo,"['he', 'mi', 'plé', 'gi', 'co']",-3,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kʊ']",-3
hemisférico,adjetivo,"['he', 'mis', 'fé', 'ri', 'co']",-3,"['ẽ', 'miʃ', 'fˈɛ', 'ɾi', 'kʊ']",-3
hemisfério,nome masculino,"['he', 'mis', 'fé', 'ri', 'o']",-3,"['ẽ', 'miʃ', 'fˈɛ', 'ɾjʊ']",-2
hemocromatose,nome feminino,"['he', 'mo', 'cro', 'ma', 'to', 'se']",-2,"['ẽ', 'mo', 'kɾõ', 'ma', 'tˈɔ', 'zɪ']",-2
hemodialisada,nome feminino,"['he', 'mo', 'di', 'a', 'li', 'sa', 'da']",-2,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dɐ']",-2
hemodialisado,adjetivo,"['he', 'mo', 'di', 'a', 'li', 'sa', 'do']",-2,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dʊ']",-2
hemodialisado,nome masculino,"['he', 'mo', 'di', 'a', 'li', 'sa', 'do']",-2,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dʊ']",-2
hemodialisar,verbo,"['he', 'mo', 'di', 'a', 'li', 'sar']",-1,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa']",-1
hemodiálise,nome feminino,"['he', 'mo', 'di', 'á', 'li', 'se']",-3,"['ẽ', 'mo', 'dʒi', 'ˈa', 'li', 'zɪ']",-3
hemodiluição,nome feminino,"['he', 'mo', 'di', 'lu', 'i', 'ção']",-1,"['ẽ', 'mo', 'dʒi', 'luj', 'sˈɐ̃w']",-1
hemodinâmica,nome feminino,"['he', 'mo', 'di', 'nâ', 'mi', 'ca']",-3,"['ẽ', 'mo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kɐ']",-3
hemofilia,nome feminino,"['he', 'mo', 'fi', 'li', 'a']",-2,"['ẽ', 'mo', 'fi', 'lˈi', 'ɐ']",-2
hemofílico,nome masculino,"['he', 'mo', 'fí', 'li', 'co']",-3,"['ẽ', 'mo', 'fˈi', 'li', 'kʊ']",-3
hemofílico,adjetivo,"['he', 'mo', 'fí', 'li', 'co']",-3,"['ẽ', 'mo', 'fˈi', 'li', 'kʊ']",-3
hemoglobina,nome feminino,"['he', 'mo', 'glo', 'bi', 'na']",-2,"['ẽ', 'mo', 'glo', 'bˈĩ', 'nɐ']",-2
hemograma,nome masculino,"['he', 'mo', 'gra', 'ma']",-2,"['ẽ', 'mo', 'gɾˈɐ̃', 'mɐ']",-2
hemolítico,adjetivo,"['he', 'mo', 'lí', 'ti', 'co']",-3,"['ẽ', 'mo', 'lˈi', 'tʃi', 'kʊ']",-3
hemorragia,nome feminino,"['he', 'mor', 'ra', 'gi', 'a']",-2,"['ẽ', 'mo', 'ɦa', 'ʒˈi', 'ɐ']",-2
hemorrágico,adjetivo,"['he', 'mor', 'rá', 'gi', 'co']",-3,"['ẽ', 'mo', 'ɦˈa', 'ʒi', 'kʊ']",-3
hemorroida,nome feminino,"['he', 'mor', 'roi', 'da']",-2,"['ẽ', 'mo', 'ɦˈɔj', 'dɐ']",-2
hemorroidal,adjetivo,"['he', 'mor', 'roi', 'dal']",-1,"['ẽ', 'mo', 'ɦɔj', 'dˈaw']",-1
hemorroidal,nome masculino,"['he', 'mor', 'roi', 'dal']",-1,"['ẽ', 'mo', 'ɦɔj', 'dˈaw']",-1
hemóstase,nome feminino,"['he', 'mós', 'ta', 'se']",-3,"['ẽ', 'mˈɔʃ', 'ta', 'zɪ']",-3
