palavra,divisao,categoria,fonetica,tonic
idealista,"['i', 'de', 'a', 'lis', 'ta']",adjetivo,"['i', 'de', 'a', 'lˈiʃ', 'tɐ']",2
idealista,"['i', 'de', 'a', 'lis', 'ta']",nome feminino,"['i', 'de', 'a', 'lˈiʃ', 'tɐ']",2
idealização,"['i', 'de', 'a', 'li', 'za', 'ção']",nome feminino,"['i', 'de', 'a', 'li', 'za', 'sˈɐ̃w']",1
idealizador,"['i', 'de', 'a', 'li', 'za', 'dor']",adjetivo,"['i', 'de', 'a', 'li', 'za', 'dˈo']",1
idealizador,"['i', 'de', 'a', 'li', 'za', 'dor']",nome masculino,"['i', 'de', 'a', 'li', 'za', 'dˈo']",1
idealizar,"['i', 'de', 'a', 'li', 'zar']",verbo,"['i', 'de', 'a', 'li', 'zˈa']",1
idealmente,"['i', 'de', 'al', 'men', 'te']",advérbio,"['i', 'de', 'aw', 'mˈẽ', 'tʃɪ']",2
idear,"['i', 'de', 'ar']",verbo,"['i', 'dʒi', 'ˈa']",1
ideário,"['i', 'de', 'á', 'ri', 'o']",nome masculino,"['i', 'dʒi', 'ˈa', 'ɾjʊ']",3
ideia,"['i', 'dei', 'a']",nome feminino,"['i', 'dˈej', 'ɐ ou i', 'dˈɛj', 'ɐ']",2
idem,"['i', 'dem']",pronome,"['ˈi', 'dem']",2
identicamente,"['i', 'den', 'ti', 'ca', 'men', 'te']",advérbio,"['i', 'dẽ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
idêntico,"['i', 'dên', 'ti', 'co']",adjetivo,"['i', 'dˈẽ', 'tʃi', 'kʊ']",3
identidade,"['i', 'den', 'ti', 'da', 'de']",nome feminino,"['i', 'dẽ', 'tʃi', 'dˈa', 'dʒɪ']",2
identificabilidade,"['i', 'den', 'ti', 'fi', 'ca', 'bi', 'li', 'da', 'de']",nome feminino,"['i', 'dẽ', 'tʃi', 'fi', 'ka', 'bi', 'li', 'dˈa', 'dʒɪ']",2
identificação,"['i', 'den', 'ti', 'fi', 'ca', 'ção']",nome feminino,"['i', 'dẽ', 'tʃi', 'fi', 'ka', 'sˈɐ̃w']",1
identificador,"['i', 'den', 'ti', 'fi', 'ca', 'dor']",adjetivo,"['i', 'dẽ', 'tʃi', 'fi', 'ka', 'dˈo']",1
identificador,"['i', 'den', 'ti', 'fi', 'ca', 'dor']",nome masculino,"['i', 'dẽ', 'tʃi', 'fi', 'ka', 'dˈo']",1
identificadora,"['i', 'den', 'ti', 'fi', 'ca', 'do', 'ra']",nome feminino,"['i', 'dẽ', 'tʃi', 'fi', 'ka', 'dˈo', 'ɾɐ']",2
identificar,"['i', 'den', 'ti', 'fi', 'car']",verbo,"['i', 'dẽ', 'tʃi', 'fi', 'kˈa']",1
identificativo,"['i', 'den', 'ti', 'fi', 'ca', 'ti', 'vo']",adjetivo,"['i', 'dẽ', 'tʃi', 'fi', 'ka', 'tʃˈi', 'vʊ']",2
identificável,"['i', 'den', 'ti', 'fi', 'cá', 'vel']",adjetivo,"['i', 'dẽ', 'tʃi', 'fi', 'kˈa', 'vew']",2
identitário,"['i', 'den', 'ti', 'tá', 'ri', 'o']",adjetivo,"['i', 'dẽ', 'tʃi', 'tˈa', 'ɾjʊ']",3
ideograficamente,"['i', 'de', 'o', 'gra', 'fi', 'ca', 'men', 'te']",advérbio,"['i', 'dʒjo', 'gɾa', 'fi', 'kã', 'mˈẽ', 'tʃɪ']",2
ideográfico,"['i', 'de', 'o', 'grá', 'fi', 'co']",adjetivo,"['i', 'dʒjo', 'gɾˈa', 'fi', 'kʊ']",3
ideograma,"['i', 'de', 'o', 'gra', 'ma']",nome masculino,"['i', 'dʒjo', 'gɾˈɐ̃', 'mɐ']",2
ideologia,"['i', 'de', 'o', 'lo', 'gi', 'a']",nome feminino,"['i', 'dʒjo', 'lo', 'ʒˈi', 'ɐ']",2
ideologicamente,"['i', 'de', 'o', 'lo', 'gi', 'ca', 'men', 'te']",advérbio,"['i', 'dʒjo', 'lɔ', 'ʒi', 'kã', 'mˈẽ', 'tʃɪ']",2
ideológico,"['i', 'de', 'o', 'ló', 'gi', 'co']",adjetivo,"['i', 'dʒjo', 'lˈɔ', 'ʒi', 'kʊ']",3
ideologização,"['i', 'de', 'o', 'lo', 'gi', 'za', 'ção']",nome feminino,"['i', 'dʒjo', 'lo', 'ʒi', 'za', 'sˈɐ̃w']",1
ideologizado,"['i', 'de', 'o', 'lo', 'gi', 'za', 'do']",adjetivo,"['i', 'dʒjo', 'lo', 'ʒi', 'zˈa', 'dʊ']",2
ideologizar,"['i', 'de', 'o', 'lo', 'gi', 'zar']",verbo,"['i', 'dʒjo', 'lo', 'ʒi', 'zˈa']",1
ideólogo,"['i', 'de', 'ó', 'lo', 'go']",nome masculino,"['i', 'dʒjˈɔ', 'lo', 'gʊ']",3
idilicamente,"['i', 'di', 'li', 'ca', 'men', 'te']",advérbio,"['i', 'dʒi', 'li', 'kã', 'mˈẽ', 'tʃɪ']",2
idílico,"['i', 'dí', 'li', 'co']",adjetivo,"['i', 'dʒˈi', 'li', 'kʊ']",3
idílio,"['i', 'dí', 'li', 'o']",nome masculino,"['i', 'dʒˈi', 'ljʊ']",3
idioleto,"['i', 'di', 'o', 'le', 'to']",nome masculino,"['i', 'dʒjo', 'lˈɛ', 'tʊ']",2
idioma,"['i', 'di', 'o', 'ma']",nome masculino,"['i', 'dʒjˈɔ̃', 'mɐ']",2
idiomaticamente,"['i', 'di', 'o', 'ma', 'ti', 'ca', 'men', 'te']",advérbio,"['i', 'dʒjõ', 'ma', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
idiomático,"['i', 'di', 'o', 'má', 'ti', 'co']",adjetivo,"['i', 'dʒjõ', 'mˈa', 'tʃi', 'kʊ']",3
idiossincrasia,"['i', 'di', 'os', 'sin', 'cra', 'si', 'a']",nome feminino,"['i', 'dʒjo', 'sĩ', 'kɾa', 'zˈi', 'ɐ']",2
idiossincraticamente,"['i', 'di', 'os', 'sin', 'cra', 'ti', 'ca', 'men', 'te']",advérbio,"['i', 'dʒjo', 'sĩ', 'kɾa', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
idiossincrático,"['i', 'di', 'os', 'sin', 'crá', 'ti', 'co']",adjetivo,"['i', 'dʒjo', 'sĩ', 'kɾˈa', 'tʃi', 'kʊ']",3
idiota,"['i', 'di', 'o', 'ta']",adjetivo,"['i', 'dʒjˈɔ', 'tɐ']",2
idiota,"['i', 'di', 'o', 'ta']",nome masculino,"['i', 'dʒjˈɔ', 'tɐ']",2
idiota,"['i', 'di', 'o', 'ta']",nome feminino,"['i', 'dʒjˈɔ', 'tɐ']",2
idiotamente,"['i', 'di', 'o', 'ta', 'men', 'te']",advérbio,"['i', 'dʒjɔ', 'tã', 'mˈẽ', 'tʃɪ']",2
idiotia,"['i', 'di', 'o', 'ti', 'a']",nome feminino,"['i', 'dʒjo', 'tʃˈi', 'ɐ']",2
idiotice,"['i', 'di', 'o', 'ti', 'ce']",nome feminino,"['i', 'dʒjo', 'tʃˈi', 'sɪ']",2
ido,"['i', 'do']",nome masculino,"['ˈi', 'dʊ']",2
ido,"['i', 'do']",adjetivo,"['ˈi', 'dʊ']",2
idólatra,"['i', 'dó', 'la', 'tra']",nome masculino,"['i', 'dˈɔ', 'la', 'tɾɐ ou i', 'dˈɔ', 'la', 'tɾɐ']",3
idólatra,"['i', 'dó', 'la', 'tra']",adjetivo,"['i', 'dˈɔ', 'la', 'tɾɐ']",3
idolatrar,"['i', 'do', 'la', 'trar']",verbo,"['i', 'do', 'la', 'tɾˈa']",1
idolatria,"['i', 'do', 'la', 'tri', 'a']",nome feminino,"['i', 'do', 'la', 'tɾˈi', 'ɐ']",2
idolatricamente,"['i', 'do', 'la', 'tri', 'ca', 'men', 'te']",advérbio,"['i', 'do', 'la', 'tɾi', 'kã', 'mˈẽ', 'tʃɪ']",2
idolátrico,"['i', 'do', 'lá', 'tri', 'co']",adjetivo,"['i', 'do', 'lˈa', 'tɾi', 'kʊ']",3
ídolo,"['í', 'do', 'lo']",nome masculino,"['ˈi', 'do', 'lʊ']",3
idoneidade,"['i', 'do', 'nei', 'da', 'de']",nome feminino,"['i', 'dõ', 'nej', 'dˈa', 'dʒɪ']",2
idóneo,"['i', 'dó', 'ne', 'o']",adjetivo,"['i', 'dˈɔ̃', 'njʊ']",3
idosa,"['i', 'do', 'sa']",nome feminino,"['i', 'dˈɔ', 'zɐ']",2
idoso,"['i', 'do', 'so']",adjetivo,"['i', 'dˈo', 'zʊ']",2
idoso,"['i', 'do', 'so']",nome masculino,"['i', 'dˈo', 'zʊ']",2
iemenita,"['i', 'e', 'me', 'ni', 'ta']",adjetivo,"['i', 'ẽ', 'mẽ', 'nˈi', 'tɐ']",2
iemenita,"['i', 'e', 'me', 'ni', 'ta']",nome masculino,"['i', 'ẽ', 'mẽ', 'nˈi', 'tɐ']",2
iemenita,"['i', 'e', 'me', 'ni', 'ta']",nome feminino,"['i', 'ẽ', 'mẽ', 'nˈi', 'tɐ']",2
iene,"['i', 'e', 'ne']",nome masculino,"['i', 'ˈɛ̃', 'nɪ']",2
igarapé,"['i', 'ga', 'ra', 'pé']",nome masculino,"['i', 'ga', 'ɾa', 'pˈɛ']",1
iglô,"['i', 'glô']",nome masculino,"['i', 'glˈo']",1
iglu,"['i', 'glu']",nome masculino,"['i', 'glˈu']",1
ignara,"['ig', 'na', 'ra']",nome feminino,"['i', 'gə̃', 'nˈa', 'ɾɐ']",2
ignaramente,"['ig', 'na', 'ra', 'men', 'te']",advérbio,"['i', 'gə̃', 'na', 'ɾã', 'mˈẽ', 'tʃɪ']",2
ignaro,"['ig', 'na', 'ro']",adjetivo,"['i', 'gə̃', 'nˈa', 'ɾʊ']",2
ignaro,"['ig', 'na', 'ro']",nome masculino,"['i', 'gə̃', 'nˈa', 'ɾʊ']",2
ígneo,"['íg', 'ne', 'o']",adjetivo,"['ˈi', 'gĩ', 'njʊ']",3
ignição,"['ig', 'ni', 'ção']",nome feminino,"['i', 'gĩ', 'ni', 'sˈɐ̃w']",1
ignífugo,"['ig', 'ní', 'fu', 'go']",adjetivo,"['i', 'gĩ', 'nˈi', 'fu', 'gʊ']",3
ignífugo,"['ig', 'ní', 'fu', 'go']",nome masculino,"['i', 'gĩ', 'nˈi', 'fu', 'gʊ']",3
ignóbil,"['ig', 'nó', 'bil']",adjetivo,"['i', 'gə̃', 'nˈɔ', 'biw']",2
ignobilmente,"['ig', 'no', 'bil', 'men', 'te']",advérbio,"['i', 'gə̃', 'nɔ', 'biw', 'mˈẽ', 'tʃɪ']",2
ignomínia,"['ig', 'no', 'mí', 'ni', 'a']",nome feminino,"['i', 'gə̃', 'nõ', 'mˈĩ', 'njɐ']",3
ignominiosamente,"['ig', 'no', 'mi', 'ni', 'o', 'sa', 'men', 'te']",advérbio,"['i', 'gə̃', 'nõ', 'mĩ', 'njo', 'zã', 'mˈẽ', 'tʃɪ']",2
ignominioso,"['ig', 'no', 'mi', 'ni', 'o', 'so']",adjetivo,"['i', 'gə̃', 'nõ', 'mĩ', 'njˈo', 'zʊ']",2
ignorado,"['ig', 'no', 'ra', 'do']",adjetivo,"['i', 'gə̃', 'no', 'ɾˈa', 'dʊ']",2
ignorância,"['ig', 'no', 'rân', 'ci', 'a']",nome feminino,"['i', 'gə̃', 'no', 'ɾˈɐ̃', 'sjɐ']",3
ignorante,"['ig', 'no', 'ran', 'te']",adjetivo,"['i', 'gə̃', 'no', 'ɾˈɐ̃', 'tʃɪ']",2
ignorante,"['ig', 'no', 'ran', 'te']",nome masculino,"['i', 'gə̃', 'no', 'ɾˈɐ̃', 'tʃɪ']",2
ignorante,"['ig', 'no', 'ran', 'te']",nome feminino,"['i', 'gə̃', 'no', 'ɾˈɐ̃', 'tʃɪ']",2
ignorar,"['ig', 'no', 'rar']",verbo,"['i', 'gə̃', 'no', 'ɾˈa']",1
ignorável,"['ig', 'no', 'rá', 'vel']",adjetivo,"['i', 'gə̃', 'no', 'ɾˈa', 'vew']",2
ignoto,"['ig', 'no', 'to']",adjetivo,"['i', 'gə̃', 'nˈɔ', 'tʊ']",2
ignoto,"['ig', 'no', 'to']",nome masculino,"['i', 'gə̃', 'nˈɔ', 'tʊ']",2
igreja,"['i', 'gre', 'ja']",nome feminino,"['i', 'gɾˈe', 'ʒɐ']",2
igrejinha,"['i', 'gre', 'ji', 'nha']",nome feminino,"['i', 'gɾe', 'ʒˈĩ', 'ɲɐ']",2
igual,"['i', 'gual']",adjetivo,"['i', 'gwˈaw']",1
igual,"['i', 'gual']",nome masculino,"['i', 'gwˈaw']",1
igualar,"['i', 'gua', 'lar']",verbo,"['i', 'gwa', 'lˈa']",1
igualável,"['i', 'gua', 'lá', 'vel']",adjetivo,"['i', 'gwa', 'lˈa', 'vew']",2
igualdade,"['i', 'gual', 'da', 'de']",nome feminino,"['i', 'gwaw', 'dˈa', 'dʒɪ']",2
igualha,"['i', 'gua', 'lha']",nome feminino,"['i', 'gwˈa', 'ʎɐ']",2
igualitária,"['i', 'gua', 'li', 'tá', 'ri', 'a']",nome feminino,"['i', 'gwa', 'li', 'tˈa', 'ɾjɐ']",3
igualitariamente,"['i', 'gua', 'li', 'ta', 'ri', 'a', 'men', 'te']",advérbio,"['i', 'gwa', 'li', 'ta', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",2
igualitário,"['i', 'gua', 'li', 'tá', 'ri', 'o']",adjetivo,"['i', 'gwa', 'li', 'tˈa', 'ɾjʊ']",3
igualitário,"['i', 'gua', 'li', 'tá', 'ri', 'o']",nome masculino,"['i', 'gwa', 'li', 'tˈa', 'ɾjʊ']",3
igualitarismo,"['i', 'gua', 'li', 'ta', 'ris', 'mo']",nome masculino,"['i', 'gwa', 'li', 'ta', 'ɾˈiʒ', 'mʊ']",2
igualitarista,"['i', 'gua', 'li', 'ta', 'ris', 'ta']",adjetivo,"['i', 'gwa', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
igualitarista,"['i', 'gua', 'li', 'ta', 'ris', 'ta']",nome masculino,"['i', 'gwa', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
igualitarista,"['i', 'gua', 'li', 'ta', 'ris', 'ta']",nome feminino,"['i', 'gwa', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
igualização,"['i', 'gua', 'li', 'za', 'ção']",nome feminino,"['i', 'gwa', 'li', 'za', 'sˈɐ̃w']",1
igualizar,"['i', 'gua', 'li', 'zar']",verbo,"['i', 'gwa', 'li', 'zˈa']",1
igualmente,"['i', 'gual', 'men', 'te']",advérbio,"['i', 'gwaw', 'mˈẽ', 'tʃɪ']",2
iguana,"['i', 'gua', 'na']",nome feminino,"['i', 'gwˈɐ̃', 'nɐ']",2
iguaria,"['i', 'gua', 'ri', 'a']",nome feminino,"['i', 'gwa', 'ɾˈi', 'ɐ']",2
ih,['ih'],interjeição,['i'],1
iídiche,"['i', 'í', 'di', 'che']",nome masculino,"['i', 'ˈi', 'dʒi', 'ʃɪ']",3
ilação,"['i', 'la', 'ção']",nome feminino,"['i', 'la', 'sˈɐ̃w']",1
ilegal,"['i', 'le', 'gal']",adjetivo,"['i', 'le', 'gˈaw']",1
ilegalidade,"['i', 'le', 'ga', 'li', 'da', 'de']",nome feminino,"['i', 'le', 'ga', 'li', 'dˈa', 'dʒɪ']",2
ilegalizar,"['i', 'le', 'ga', 'li', 'zar']",verbo,"['i', 'le', 'ga', 'li', 'zˈa']",1
ilegalmente,"['i', 'le', 'gal', 'men', 'te']",advérbio,"['i', 'le', 'gaw', 'mˈẽ', 'tʃɪ ou i', 'le', 'gaw', 'mˈẽ', 'tʃɪ']",2
ilegibilidade,"['i', 'le', 'gi', 'bi', 'li', 'da', 'de']",nome feminino,"['i', 'le', 'ʒi', 'bi', 'li', 'dˈa', 'dʒɪ']",2
ilegítima,"['i', 'le', 'gí', 'ti', 'ma']",nome feminino,"['i', 'le', 'ʒˈi', 'tʃĩ', 'mɐ']",3
ilegitimamente,"['i', 'le', 'gi', 'ti', 'ma', 'men', 'te']",advérbio,"['i', 'le', 'ʒi', 'tʃĩ', 'mã', 'mˈẽ', 'tʃɪ']",2
ilegitimidade,"['i', 'le', 'gi', 'ti', 'mi', 'da', 'de']",nome feminino,"['i', 'le', 'ʒi', 'tʃĩ', 'mi', 'dˈa', 'dʒɪ']",2
ilegítimo,"['i', 'le', 'gí', 'ti', 'mo']",adjetivo,"['i', 'le', 'ʒˈi', 'tʃĩ', 'mʊ']",3
ilegítimo,"['i', 'le', 'gí', 'ti', 'mo']",nome masculino,"['i', 'le', 'ʒˈi', 'tʃĩ', 'mʊ']",3
ilegível,"['i', 'le', 'gí', 'vel']",adjetivo,"['i', 'le', 'ʒˈi', 'vew']",2
ileso,"['i', 'le', 'so']",adjetivo,"['i', 'lˈɛ', 'zʊ']",2
iletrado,"['i', 'le', 'tra', 'do']",adjetivo,"['i', 'le', 'tɾˈa', 'dʊ']",2
iletrado,"['i', 'le', 'tra', 'do']",nome masculino,"['i', 'le', 'tɾˈa', 'dʊ']",2
iletrismo,"['i', 'le', 'tris', 'mo']",nome masculino,"['i', 'le', 'tɾˈiʒ', 'mʊ']",2
ilha,"['i', 'lha']",nome feminino,"['ˈi', 'ʎɐ']",2
ilhado,"['i', 'lha', 'do']",adjetivo,"['i', 'ʎˈa', 'dʊ']",2
ilhar,"['i', 'lhar']",verbo,"['i', 'ʎˈa']",1
ilharga,"['i', 'lhar', 'ga']",nome feminino,"['i', 'ʎˈaɦ', 'gɐ']",2
ilhavense,"['i', 'lha', 'ven', 'se']",nome masculino,"['i', 'ʎa', 'vˈẽ', 'sɪ ou i', 'ʎa', 'vˈẽ', 'sɪ']",2
ilhavense,"['i', 'lha', 'ven', 'se']",adjetivo,"['i', 'ʎa', 'vˈẽ', 'sɪ']",2
ilhéu,"['i', 'lhéu']",adjetivo,"['i', 'ʎˈɛw']",1
ilhéu,"['i', 'lhéu']",nome masculino,"['i', 'ʎˈɛw']",1
ilhota,"['i', 'lho', 'ta']",nome feminino,"['i', 'ʎˈɔ', 'tɐ']",2
ilhote,"['i', 'lho', 'te']",nome masculino,"['i', 'ʎˈɔ', 'tʃɪ']",2
ilíada,"['i', 'lí', 'a', 'da']",nome feminino,"['i', 'lˈi', 'a', 'dɐ']",3
ilibação,"['i', 'li', 'ba', 'ção']",nome feminino,"['i', 'li', 'ba', 'sˈɐ̃w']",1
ilibado,"['i', 'li', 'ba', 'do']",adjetivo,"['i', 'li', 'bˈa', 'dʊ']",2
ilibar,"['i', 'li', 'bar']",verbo,"['i', 'li', 'bˈa']",1
iliberal,"['i', 'li', 'be', 'ral']",adjetivo,"['i', 'li', 'be', 'ɾˈaw']",1
iliberalismo,"['i', 'li', 'be', 'ra', 'lis', 'mo']",nome masculino,"['i', 'li', 'be', 'ɾa', 'lˈiʒ', 'mʊ']",2
ilicitamente,"['i', 'li', 'ci', 'ta', 'men', 'te']",advérbio,"['i', 'li', 'si', 'tã', 'mˈẽ', 'tʃɪ']",2
ilícito,"['i', 'lí', 'ci', 'to']",adjetivo,"['i', 'lˈi', 'si', 'tʊ']",3
ilicitude,"['i', 'li', 'ci', 'tu', 'de']",nome feminino,"['i', 'li', 'si', 'tˈu', 'dʒɪ']",2
ilidir,"['i', 'li', 'dir']",verbo,"['i', 'li', 'dʒˈi']",1
ilimitação,"['i', 'li', 'mi', 'ta', 'ção']",nome feminino,"['i', 'lĩ', 'mi', 'ta', 'sˈɐ̃w']",1
ilimitadamente,"['i', 'li', 'mi', 'ta', 'da', 'men', 'te']",advérbio,"['i', 'lĩ', 'mi', 'ta', 'dã', 'mˈẽ', 'tʃɪ']",2
ilimitado,"['i', 'li', 'mi', 'ta', 'do']",adjetivo,"['i', 'lĩ', 'mi', 'tˈa', 'dʊ']",2
