palavra,divisao,categoria,fonetica,tonic
ecométrico,"['e', 'co', 'mé', 'tri', 'co']",adjetivo,"['e', 'ko', 'mˈɛ', 'tɾi', 'kʊ']",3
economato,"['e', 'co', 'no', 'ma', 'to']",nome masculino,"['e', 'kõ', 'nõ', 'mˈa', 'tʊ']",2
econometria,"['e', 'co', 'no', 'me', 'tri', 'a']",nome feminino,"['e', 'kõ', 'nõ', 'me', 'tɾˈi', 'ɐ']",2
econométrico,"['e', 'co', 'no', 'mé', 'tri', 'co']",adjetivo,"['e', 'kõ', 'nõ', 'mˈɛ', 'tɾi', 'kʊ']",3
economia,"['e', 'co', 'no', 'mi', 'a']",nome feminino,"['e', 'kõ', 'nõ', 'mˈi', 'ɐ']",2
economicamente,"['e', 'co', 'no', 'mi', 'ca', 'men', 'te']",advérbio,"['e', 'kõ', 'nõ', 'mi', 'kã', 'mˈẽ', 'tʃɪ']",2
economicidade,"['e', 'co', 'no', 'mi', 'ci', 'da', 'de']",nome feminino,"['e', 'kõ', 'nõ', 'mi', 'si', 'dˈa', 'dʒɪ']",2
economicismo,"['e', 'co', 'no', 'mi', 'cis', 'mo']",nome masculino,"['e', 'kõ', 'nõ', 'mi', 'sˈiʒ', 'mʊ']",2
economicista,"['e', 'co', 'no', 'mi', 'cis', 'ta']",adjetivo,"['e', 'kõ', 'nõ', 'mi', 'sˈiʃ', 'tɐ']",2
económico,"['e', 'co', 'nó', 'mi', 'co']",adjetivo,"['e', 'kõ', 'nˈɔ̃', 'mi', 'kʊ']",3
económico-financeiro,"['e', 'co', 'nó', 'mi', 'co', 'fi', 'nan', 'cei', 'ro']",adjetivo,"['e', 'kõ', 'nˌɔ̃', 'mi', 'kʊ', 'fĩ', 'nɐ̃', 'sˈej', 'ɾʊ']",2
económico-social,"['e', 'co', 'nó', 'mi', 'co', 'so', 'ci', 'al']",adjetivo,"['e', 'kõ', 'nˌɔ̃', 'mi', 'kʊ', 'so', 'si', 'ˈaw']",1
economismo,"['e', 'co', 'no', 'mis', 'mo']",nome masculino,"['e', 'kõ', 'nõ', 'mˈiʒ', 'mʊ']",2
economista,"['e', 'co', 'no', 'mis', 'ta']",nome masculino,"['e', 'kɔ̃', 'nõ', 'mˈiʃ', 'tɐ']",2
economista,"['e', 'co', 'no', 'mis', 'ta']",nome feminino,"['e', 'kɔ̃', 'nõ', 'mˈiʃ', 'tɐ']",2
economizador,"['e', 'co', 'no', 'mi', 'za', 'dor']",adjetivo,"['e', 'kõ', 'nõ', 'mi', 'za', 'dˈo']",1
economizar,"['e', 'co', 'no', 'mi', 'zar']",verbo,"['e', 'kɔ̃', 'nõ', 'mi', 'zˈa']",1
ecónomo,"['e', 'có', 'no', 'mo']",adjetivo,"['e', 'kˈɔ̃', 'nõ', 'mʊ']",3
ecónomo,"['e', 'có', 'no', 'mo']",nome masculino,"['e', 'kˈɔ̃', 'nõ', 'mʊ ou e', 'kˈɔ̃', 'nõ', 'mʊ']",3
ecopista,"['e', 'co', 'pis', 'ta']",nome feminino,"['e', 'ko', 'pˈiʃ', 'tɐ']",2
ecoponto,"['e', 'co', 'pon', 'to']",nome masculino,"['ɛ', 'kɔ', 'pˈõ', 'tʊ']",2
ecoproduto,"['e', 'co', 'pro', 'du', 'to']",nome masculino,"['e', 'ko', 'pɾo', 'dˈu', 'tʊ']",2
ecosfera,"['e', 'cos', 'fe', 'ra']",nome feminino,"['e', 'koʃ', 'fˈɛ', 'ɾɐ']",2
ecossistema,"['e', 'cos', 'sis', 'te', 'ma']",nome masculino,"['ɛ', 'ko', 'siʃ', 'tˈẽ', 'mɐ']",2
ecotaxa,"['e', 'co', 'ta', 'xa']",nome feminino,"['e', 'ko', 'tˈa', 'ʃɐ']",2
ecotonal,"['e', 'co', 'to', 'nal']",adjetivo,"['e', 'ko', 'tõ', 'nˈaw']",1
ecotoxicidade,"['e', 'co', 'to', 'xi', 'ci', 'da', 'de']",nome feminino,"['e', 'ko', 'tok', 'si', 'si', 'dˈa', 'dʒɪ']",2
ecotóxico,"['e', 'co', 'tó', 'xi', 'co']",adjetivo,"['e', 'ko', 'tˈɔk', 'si', 'kʊ']",3
ecotoxicologia,"['e', 'co', 'to', 'xi', 'co', 'lo', 'gi', 'a']",nome feminino,"['e', 'ko', 'tok', 'si', 'ko', 'lo', 'ʒˈi', 'ɐ']",2
ecotoxicológico,"['e', 'co', 'to', 'xi', 'co', 'ló', 'gi', 'co']",adjetivo,"['e', 'ko', 'tok', 'si', 'ko', 'lˈɔ', 'ʒi', 'kʊ']",3
ecoturismo,"['e', 'co', 'tu', 'ris', 'mo']",nome masculino,"['ɛ', 'ko', 'tu', 'ɾˈiʒ', 'mʊ']",2
ecoturista,"['e', 'co', 'tu', 'ris', 'ta']",adjetivo,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tɐ']",2
ecoturista,"['e', 'co', 'tu', 'ris', 'ta']",nome masculino,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tɐ']",2
ecoturista,"['e', 'co', 'tu', 'ris', 'ta']",nome feminino,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tɐ']",2
ecoturístico,"['e', 'co', 'tu', 'rís', 'ti', 'co']",adjetivo,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tʃi', 'kʊ']",3
ecrã,"['e', 'crã']",nome masculino,"['e', 'kɾˈɐ̃']",1
écran,"['é', 'cran']",nome masculino,[''],2
ecstasy,"['ec', 'sta', 'sy']",nome masculino,[''],2
ectópico,"['ec', 'tó', 'pi', 'co']",adjetivo,"['e', 'kə', 'tˈɔ', 'pi', 'kʊ']",3
ectoplasma,"['ec', 'to', 'plas', 'ma']",nome masculino,"['ɛ', 'kə', 'to', 'plˈaʒ', 'mɐ']",2
ecumenicamente,"['e', 'cu', 'me', 'ni', 'ca', 'men', 'te']",advérbio,"['e', 'kũ', 'mɛ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",2
ecuménico,"['e', 'cu', 'mé', 'ni', 'co']",adjetivo,"['e', 'kũ', 'mˈɛ̃', 'ni', 'kʊ']",3
ecumenismo,"['e', 'cu', 'me', 'nis', 'mo']",nome masculino,"['e', 'kũ', 'mẽ', 'nˈiʒ', 'mʊ']",2
eczema,"['ec', 'ze', 'ma']",nome masculino,"['e', 'ki', 'zˈẽ', 'mɐ']",2
edema,"['e', 'de', 'ma']",nome masculino,"['e', 'dˈẽ', 'mɐ']",2
éden,"['é', 'den']",nome masculino,"['ˈɛ', 'dẽ']",2
edénico,"['e', 'dé', 'ni', 'co']",adjetivo,"['e', 'dˈɛ̃', 'ni', 'kʊ']",3
edição,"['e', 'di', 'ção']",nome feminino,"['e', 'dʒi', 'sˈɐ̃w']",1
edícula,"['e', 'dí', 'cu', 'la']",nome feminino,"['e', 'dʒˈi', 'ku', 'lɐ']",3
edificação,"['e', 'di', 'fi', 'ca', 'ção']",nome feminino,"['e', 'dʒi', 'fi', 'ka', 'sˈɐ̃w']",1
edificador,"['e', 'di', 'fi', 'ca', 'dor']",adjetivo,"['e', 'dʒi', 'fi', 'ka', 'dˈo']",1
edificadora,"['e', 'di', 'fi', 'ca', 'do', 'ra']",nome feminino,"['e', 'dʒi', 'fi', 'ka', 'dˈo', 'ɾɐ']",2
edificante,"['e', 'di', 'fi', 'can', 'te']",adjetivo,"['e', 'dʒi', 'fi', 'kˈɐ̃', 'tʃɪ']",2
edificantemente,"['e', 'di', 'fi', 'can', 'te', 'men', 'te']",advérbio,"['e', 'dʒi', 'fi', 'kɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",2
edificar,"['e', 'di', 'fi', 'car']",verbo,"['e', 'dʒi', 'fi', 'kˈa']",1
edificável,"['e', 'di', 'fi', 'cá', 'vel']",adjetivo,"['e', 'dʒi', 'fi', 'kˈa', 'vew']",2
edifício,"['e', 'di', 'fí', 'ci', 'o']",nome masculino,"['e', 'dʒi', 'fˈi', 'sjʊ']",3
edifício-sede,"['e', 'di', 'fí', 'ci', 'o', 'se', 'de']",nome masculino,"['e', 'dʒi', 'fˌi', 'sjʊ', 'sˈɛ', 'dʒɪ']",2
edil,"['e', 'dil']",nome masculino,"['e', 'dʒˈiw']",1
edílico,"['e', 'dí', 'li', 'co']",adjetivo,"['e', 'dʒˈi', 'li', 'kʊ']",3
edilidade,"['e', 'di', 'li', 'da', 'de']",nome feminino,"['e', 'dʒi', 'li', 'dˈa', 'dʒɪ']",2
edipiana,"['e', 'di', 'pi', 'a', 'na']",nome feminino,"['e', 'dʒi', 'pi', 'ˈɐ̃', 'nɐ']",2
edipiano,"['e', 'di', 'pi', 'a', 'no']",nome masculino,"['e', 'dʒi', 'pi', 'ˈɐ̃', 'nʊ']",2
edipiano,"['e', 'di', 'pi', 'a', 'no']",adjetivo,"['e', 'dʒi', 'pi', 'ˈɐ̃', 'nʊ']",2
edípico,"['e', 'dí', 'pi', 'co']",adjetivo,"['e', 'dʒˈi', 'pi', 'kʊ']",3
editado,"['e', 'di', 'ta', 'do']",adjetivo,"['e', 'dʒi', 'tˈa', 'dʊ']",2
edital,"['e', 'di', 'tal']",adjetivo,"['e', 'dʒi', 'tˈaw']",1
edital,"['e', 'di', 'tal']",nome masculino,"['e', 'dʒi', 'tˈaw']",1
editar,"['e', 'di', 'tar']",verbo,"['e', 'dʒi', 'tˈa']",1
édito,"['é', 'di', 'to']",nome masculino,"['ˈɛ', 'dʒi', 'tʊ']",3
edito,"['e', 'di', 'to']",nome masculino,"['e', 'dʒˈi', 'tʊ ou e', 'dʒˈi', 'tʊ']",2
editor,"['e', 'di', 'tor']",nome masculino,"['e', 'dʒi', 'tˈo']",1
editor,"['e', 'di', 'tor']",adjetivo,"['e', 'dʒi', 'tˈo']",1
editor-chefe,"['e', 'di', 'tor', 'che', 'fe']",nome masculino,"['e', 'dʒi', 'tˌoɾ', 'ʃˈɛ', 'fɪ']",2
editora,"['e', 'di', 'to', 'ra']",nome feminino,"['e', 'dʒi', 'tˈo', 'ɾɐ']",2
editorar,"['e', 'di', 'to', 'rar']",verbo,"['e', 'dʒi', 'to', 'ɾˈa']",1
editoria,"['e', 'di', 'to', 'ri', 'a']",nome feminino,"['e', 'dʒi', 'to', 'ɾˈi', 'ɐ']",2
editorial,"['e', 'di', 'to', 'ri', 'al']",adjetivo,"['e', 'dʒi', 'to', 'ɾi', 'ˈaw']",1
editorial,"['e', 'di', 'to', 'ri', 'al']",nome feminino,"['e', 'dʒi', 'to', 'ɾi', 'ˈaw']",1
editorial,"['e', 'di', 'to', 'ri', 'al']",nome masculino,"['e', 'dʒi', 'to', 'ɾi', 'ˈaw']",1
editorialista,"['e', 'di', 'to', 'ri', 'a', 'lis', 'ta']",nome masculino,"['e', 'dʒi', 'to', 'ɾi', 'a', 'lˈiʃ', 'tɐ']",2
editorialista,"['e', 'di', 'to', 'ri', 'a', 'lis', 'ta']",nome feminino,"['e', 'dʒi', 'to', 'ɾi', 'a', 'lˈiʃ', 'tɐ']",2
editorialmente,"['e', 'di', 'to', 'ri', 'al', 'men', 'te']",advérbio,"['e', 'dʒi', 'to', 'ɾi', 'aw', 'mˈẽ', 'tʃɪ']",2
edredão,"['e', 'dre', 'dão']",nome masculino,"['e', 'dɾe', 'dˈɐ̃w']",1
educabilidade,"['e', 'du', 'ca', 'bi', 'li', 'da', 'de']",nome feminino,"['e', 'du', 'ka', 'bi', 'li', 'dˈa', 'dʒɪ']",2
educação,"['e', 'du', 'ca', 'ção']",nome feminino,"['e', 'du', 'ka', 'sˈɐ̃w']",1
educacional,"['e', 'du', 'ca', 'ci', 'o', 'nal']",adjetivo,"['e', 'du', 'ka', 'sjõ', 'nˈaw']",1
educadamente,"['e', 'du', 'ca', 'da', 'men', 'te']",advérbio,"['e', 'du', 'ka', 'dã', 'mˈẽ', 'tʃɪ']",2
educado,"['e', 'du', 'ca', 'do']",adjetivo,"['e', 'du', 'kˈa', 'dʊ']",2
educador,"['e', 'du', 'ca', 'dor']",adjetivo,"['e', 'du', 'ka', 'dˈo']",1
educador,"['e', 'du', 'ca', 'dor']",nome masculino,"['e', 'du', 'ka', 'dˈo']",1
educadora,"['e', 'du', 'ca', 'do', 'ra']",nome feminino,"['e', 'du', 'ka', 'dˈo', 'ɾɐ']",2
educando,"['e', 'du', 'can', 'do']",nome masculino,"['e', 'du', 'kˈɐ̃', 'dʊ']",2
edução,"['e', 'du', 'ção']",nome feminino,"['e', 'du', 'sˈɐ̃w']",1
educar,"['e', 'du', 'car']",verbo,"['e', 'du', 'kˈa']",1
educativamente,"['e', 'du', 'ca', 'ti', 'va', 'men', 'te']",advérbio,"['e', 'du', 'ka', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",2
educativo,"['e', 'du', 'ca', 'ti', 'vo']",adjetivo,"['e', 'du', 'ka', 'tʃˈi', 'vʊ']",2
educável,"['e', 'du', 'cá', 'vel']",adjetivo,"['e', 'du', 'kˈa', 'vew']",2
edulcorado,"['e', 'dul', 'co', 'ra', 'do']",adjetivo,"['e', 'duw', 'ko', 'ɾˈa', 'dʊ']",2
edulcorante,"['e', 'dul', 'co', 'ran', 'te']",adjetivo,"['e', 'duw', 'ko', 'ɾˈɐ̃', 'tʃɪ']",2
edulcorante,"['e', 'dul', 'co', 'ran', 'te']",nome masculino,"['e', 'duw', 'ko', 'ɾˈɐ̃', 'tʃɪ']",2
edulcorar,"['e', 'dul', 'co', 'rar']",verbo,"['e', 'duw', 'ko', 'ɾˈa']",1
efabulação,"['e', 'fa', 'bu', 'la', 'ção']",nome feminino,"['e', 'fa', 'bu', 'la', 'sˈɐ̃w']",1
efabular,"['e', 'fa', 'bu', 'lar']",verbo,"['e', 'fa', 'bu', 'lˈa']",1
efe,"['e', 'fe']",nome masculino,"['ˈɛ', 'fɪ']",2
efebo,"['e', 'fe', 'bo']",nome masculino,"['e', 'fˈe', 'bʊ']",2
efedrina,"['e', 'fe', 'dri', 'na']",nome feminino,"['e', 'fe', 'dɾˈĩ', 'nɐ']",2
efeito,"['e', 'fei', 'to']",nome masculino,"['e', 'fˈej', 'tʊ']",2
efémera,"['e', 'fé', 'me', 'ra']",nome feminino,"['e', 'fˈɛ̃', 'me', 'ɾɐ']",3
efemeridade,"['e', 'fe', 'me', 'ri', 'da', 'de']",nome feminino,"['e', 'fẽ', 'me', 'ɾi', 'dˈa', 'dʒɪ']",2
efeméride,"['e', 'fe', 'mé', 'ri', 'de']",nome feminino,"['e', 'fẽ', 'mˈɛ', 'ɾi', 'dʒɪ']",3
efémero,"['e', 'fé', 'me', 'ro']",adjetivo,"['e', 'fˈɛ̃', 'me', 'ɾʊ']",3
efémero,"['e', 'fé', 'me', 'ro']",nome masculino,"['e', 'fˈɛ̃', 'me', 'ɾʊ']",3
efeminadamente,"['e', 'fe', 'mi', 'na', 'da', 'men', 'te']",advérbio,"['e', 'fẽ', 'mĩ', 'na', 'dã', 'mˈẽ', 'tʃɪ']",2
efeminado,"['e', 'fe', 'mi', 'na', 'do']",adjetivo,"['e', 'fẽ', 'mĩ', 'nˈa', 'dʊ']",2
efeminado,"['e', 'fe', 'mi', 'na', 'do']",nome masculino,"['e', 'fẽ', 'mĩ', 'nˈa', 'dʊ']",2
efeminar,"['e', 'fe', 'mi', 'nar']",verbo,"['e', 'fẽ', 'mĩ', 'nˈa']",1
efervescência,"['e', 'fer', 'ves', 'cên', 'ci', 'a']",nome feminino,"['e', 'feɦ', 've', 'sˈẽ', 'sjɐ']",3
efervescente,"['e', 'fer', 'ves', 'cen', 'te']",adjetivo,"['e', 'feɦ', 've', 'sˈẽ', 'tʃɪ']",2
efésio,"['e', 'fé', 'si', 'o']",adjetivo,"['e', 'fˈɛ', 'zju']",3
efésio,"['e', 'fé', 'si', 'o']",nome masculino,"['e', 'fˈɛ', 'zju']",3
efetivação,"['e', 'fe', 'ti', 'va', 'ção']",nome feminino,"['e', 'fe', 'tʃi', 'va', 'sˈɐ̃w']",1
efetivamente,"['e', 'fe', 'ti', 'va', 'men', 'te']",advérbio,"['e', 'fe', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",2
efetivar,"['e', 'fe', 'ti', 'var']",verbo,"['e', 'fe', 'tʃi', 'vˈa']",1
efetividade,"['e', 'fe', 'ti', 'vi', 'da', 'de']",nome feminino,"['e', 'fe', 'tʃi', 'vi', 'dˈa', 'dʒɪ']",2
efetivo,"['e', 'fe', 'ti', 'vo']",adjetivo,"['e', 'fe', 'tʃˈi', 'vʊ']",2
efetivo,"['e', 'fe', 'ti', 'vo']",nome masculino,"['e', 'fe', 'tʃˈi', 'vʊ']",2
efetuação,"['e', 'fe', 'tu', 'a', 'ção']",nome feminino,"['e', 'fe', 'tu', 'a', 'sˈɐ̃w']",1
efetuar,"['e', 'fe', 'tu', 'ar']",verbo,"['e', 'fe', 'tu', 'ˈa']",1
eficácia,"['e', 'fi', 'cá', 'ci', 'a']",nome feminino,"['e', 'fi', 'kˈa', 'sjɐ']",3
eficaz,"['e', 'fi', 'caz']",adjetivo,"['e', 'fi', 'kˈaʃ']",1
eficazmente,"['e', 'fi', 'caz', 'men', 'te']",advérbio,"['e', 'fi', 'kaʒ', 'mˈẽ', 'tʃɪ']",2
eficiência,"['e', 'fi', 'ci', 'ên', 'ci', 'a']",nome feminino,"['e', 'fi', 'si', 'ˈẽ', 'sjɐ']",3
eficiente,"['e', 'fi', 'ci', 'en', 'te']",adjetivo,"['e', 'fi', 'si', 'ˈẽ', 'tʃɪ']",2
eficientemente,"['e', 'fi', 'ci', 'en', 'te', 'men', 'te']",advérbio,"['e', 'fi', 'si', 'ẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",2
efígie,"['e', 'fí', 'gi', 'e']",nome feminino,"['e', 'fˈi', 'ʒɪ']",3
efluente,"['e', 'flu', 'en', 'te']",nome masculino,"['e', 'flu', 'ˈẽ', 'tʃɪ']",2
efluente,"['e', 'flu', 'en', 'te']",adjetivo,"['e', 'flu', 'ˈẽ', 'tʃɪ']",2
eflúvio,"['e', 'flú', 'vi', 'o']",nome masculino,"['e', 'flˈu', 'vjʊ']",3
efracção,"['e', 'frac', 'ção']",nome feminino,"['e', 'fɾa', 'kə', 'sˈɐ̃w']",1
efusão,"['e', 'fu', 'são']",nome feminino,"['e', 'fu', 'zˈɐ̃w']",1
efusivamente,"['e', 'fu', 'si', 'va', 'men', 'te']",advérbio,"['e', 'fu', 'zi', 'vã', 'mˈẽ', 'tʃɪ']",2
efusividade,"['e', 'fu', 'si', 'vi', 'da', 'de']",nome feminino,"['e', 'fu', 'zi', 'vi', 'dˈa', 'dʒɪ']",2
efusivo,"['e', 'fu', 'si', 'vo']",adjetivo,"['e', 'fu', 'zˈi', 'vʊ']",2
egeu,"['e', 'geu']",adjetivo,"['e', 'ʒˈew']",1
egeu,"['e', 'geu']",nome masculino,"['e', 'ʒˈew']",1
égide,"['é', 'gi', 'de']",nome feminino,"['ˈɛ', 'ʒi', 'dʒɪ']",3
egípcia,"['e', 'gíp', 'ci', 'a']",nome feminino,"['e', 'ʒˈi', 'pi', 'sjɐ']",3
egípcio,"['e', 'gíp', 'ci', 'o']",adjetivo,"['e', 'ʒˈi', 'pi', 'sjʊ']",3
egípcio,"['e', 'gíp', 'ci', 'o']",nome masculino,"['e', 'ʒˈi', 'pi', 'sjʊ']",3
egiptologia,"['e', 'gip', 'to', 'lo', 'gi', 'a']",nome feminino,"['e', 'ʒi', 'pə', 'to', 'lo', 'ʒˈi', 'ɐ']",2
egiptólogo,"['e', 'gip', 'tó', 'lo', 'go']",nome masculino,"['e', 'ʒi', 'pə', 'tˈɔ', 'lo', 'gʊ']",3
egitaniense,"['e', 'gi', 'ta', 'ni', 'en', 'se']",nome masculino,"['e', 'ʒi', 'tã', 'ni', 'ˈẽ', 'sɪ ou e', 'ʒi', 'tã', 'ni', 'ˈẽ', 'sɪ']",2
